  
       XFOIL         Version 6.99
  
 Calculated polar for: 20140417-50_0.65+2                              
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.215 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1707   0.00706   0.00134  -0.0491   1.0000   1.0000   1.0000 249.0000
  -0.500   0.2250   0.00726   0.00147  -0.0491   1.0000   1.0000   1.0000 249.0000
   0.000   0.3147   0.00734   0.00154  -0.0563   0.9756   1.0000   4.7380 249.0000
   0.500   0.3972   0.00721   0.00138  -0.0610   0.9275   1.0000  10.2556 249.0000
   1.000   0.4605   0.00720   0.00112  -0.0609   0.8276   1.0000  21.6456 249.0000
   1.500   0.5088   0.00785   0.00102  -0.0579   0.6845   1.0000  37.9593 249.0000
   2.000   0.5576   0.00871   0.00113  -0.0560   0.5628   1.0000  51.7592 249.0000
   2.500   0.6084   0.00954   0.00133  -0.0548   0.4692   1.0000  62.3555 249.0000
   3.000   0.6601   0.01032   0.00157  -0.0539   0.3946   1.0000  70.8030 249.0000
   3.500   0.7121   0.01111   0.00185  -0.0532   0.3321   1.0000  77.9023 249.0000
   4.000   0.7641   0.01192   0.00217  -0.0525   0.2770   1.0000  84.1751 249.0000
   4.500   0.8160   0.01278   0.00253  -0.0519   0.2246   1.0000  90.1715 249.0000
   5.000   0.8673   0.01372   0.00290  -0.0512   0.1684   1.0000  96.6594 249.0000
   5.500   0.9174   0.01499   0.00341  -0.0505   0.1077   1.0000 103.8022 249.0000
   6.000   0.9639   0.01734   0.00453  -0.0492   0.0509   1.0000 110.8554 249.0000
   6.500   1.0081   0.02029   0.00613  -0.0473   0.0322   1.0000 113.4387 249.0000
   7.000   1.0514   0.02370   0.00814  -0.0452   0.0249   1.0000 114.5520 249.0000
   7.500   1.0917   0.02880   0.01138  -0.0429   0.0216   1.0000 115.0977 249.0000
   8.000   1.1280   0.03446   0.01611  -0.0401   0.0196   1.0000 115.4558 249.0000
   8.500   1.1442   0.04387   0.02447  -0.0367   0.0200   1.0000 115.3788 249.0000
   9.000   1.1372   0.05447   0.03440  -0.0340   0.0206   1.0000 115.2640 249.0000
   9.500   1.1091   0.06424   0.04378  -0.0328   0.0212   1.0000 115.1702 249.0000
  10.000   1.0734   0.07531   0.05447  -0.0382   0.0217   1.0000 115.0765 249.0000
