  
       XFOIL         Version 6.99
  
 Calculated polar for: 20140417-50_0.65+2                              
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.065 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1437   0.01240   0.00202  -0.0444   1.0000   1.0000   1.0000 249.0000
  -0.500   0.1960   0.01262   0.00211  -0.0442   1.0000   1.0000   1.0000 249.0000
   0.000   0.2476   0.01294   0.00237  -0.0441   1.0000   1.0000   1.0000 249.0000
   0.500   0.2986   0.01340   0.00282  -0.0442   1.0000   1.0000   1.0000 249.0000
   1.000   0.3475   0.01413   0.00360  -0.0448   1.0000   1.0000   1.0000 249.0000
   1.500   0.4374   0.01523   0.00488  -0.0545   0.9687   1.0000   5.5367 249.0000
   2.000   0.5624   0.01474   0.00454  -0.0646   0.8544   1.0000  18.5910 249.0000
   2.500   0.6183   0.01507   0.00424  -0.0601   0.7159   1.0000  34.3250 249.0000
   3.000   0.6652   0.01638   0.00466  -0.0560   0.5982   1.0000  47.7465 249.0000
   3.500   0.7134   0.01795   0.00541  -0.0532   0.5054   1.0000  58.2568 249.0000
   4.000   0.7620   0.01963   0.00633  -0.0510   0.4278   1.0000  67.0410 249.0000
   4.500   0.8105   0.02144   0.00740  -0.0490   0.3570   1.0000  75.0737 249.0000
   5.000   0.8582   0.02344   0.00859  -0.0470   0.2881   1.0000  82.9082 249.0000
   5.500   0.9040   0.02570   0.00977  -0.0448   0.2175   1.0000  90.9819 249.0000
   6.000   0.9475   0.02868   0.01129  -0.0425   0.1474   1.0000  99.1017 249.0000
   6.500   0.9914   0.03344   0.01448  -0.0401   0.1027   1.0000 104.3977 249.0000
   7.000   1.0333   0.03972   0.01925  -0.0379   0.0825   1.0000 106.8598 249.0000
   7.500   1.0670   0.04791   0.02588  -0.0358   0.0732   1.0000 108.0005 249.0000
   8.000   1.0736   0.05944   0.03784  -0.0340   0.0724   1.0000 108.1111 249.0000
   8.500   1.0676   0.07138   0.04943  -0.0341   0.0730   1.0000 108.0339 249.0000
   9.000   0.9397   0.09160   0.06649  -0.0412   0.0874   1.0000 106.2617 249.0000
