  
       XFOIL         Version 6.99
  
 Calculated polar for: 20100901-5f tip_0.65+2                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.042 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.0909   0.01461   0.00165  -0.0322   1.0000   1.0000   1.0000 254.0000
  -0.500   0.1430   0.01471   0.00163  -0.0317   1.0000   1.0000   1.0000 254.0000
   0.000   0.1942   0.01488   0.00176  -0.0311   1.0000   1.0000   1.0000 254.0000
   0.500   0.2445   0.01512   0.00203  -0.0305   1.0000   1.0000   1.0000 254.0000
   1.000   0.2941   0.01547   0.00247  -0.0301   1.0000   1.0000   1.0000 254.0000
   1.500   0.3425   0.01600   0.00316  -0.0300   1.0000   1.0000   1.0000 254.0000
   2.000   0.3884   0.01700   0.00440  -0.0311   1.0000   1.0000   1.0000 254.0000
   2.500   0.5525   0.01839   0.00638  -0.0515   0.8189   1.0000  22.4969 254.0000
   3.000   0.5912   0.01985   0.00683  -0.0413   0.6367   1.0000  46.0516 254.0000
   3.500   0.6327   0.02217   0.00814  -0.0353   0.4961   1.0000  61.8266 254.0000
   4.000   0.6771   0.02511   0.01004  -0.0310   0.3669   1.0000  76.3448 254.0000
   4.500   0.7236   0.02890   0.01274  -0.0279   0.2571   1.0000  88.7055 254.0000
   5.000   0.7724   0.03364   0.01663  -0.0258   0.1892   1.0000  96.4223 254.0000
   5.500   0.8204   0.04011   0.02258  -0.0246   0.1563   1.0000 100.2021 254.0000
   6.000   0.8620   0.04880   0.03121  -0.0245   0.1418   1.0000 101.8831 254.0000
   6.500   0.8870   0.06254   0.04571  -0.0288   0.1467   1.0000 101.3115 254.0000
   7.000   0.8890   0.08076   0.06484  -0.0415   0.1723   1.0000  98.3596 254.0000
   7.500   0.7717   0.10901   0.08817  -0.0789   0.3816   1.0000  74.6907 254.0000
   8.000   0.8408   0.11620   0.10297  -0.0850   0.3447   1.0000  78.8375 254.0000
   8.500   0.8441   0.12445   0.11116  -0.0857   0.3238   1.0000  81.1912 254.0000
   9.000   0.8567   0.13314   0.11970  -0.0855   0.2985   1.0000  84.0327 254.0000
   9.500   0.8563   0.14046   0.12795  -0.0871   0.2792   1.0000  86.2112 254.0000
  10.000   0.8650   0.14859   0.13699  -0.0884   0.2620   1.0000  88.1487 254.0000
