  
       XFOIL         Version 6.99
  
 Calculated polar for: 20100901-5f tip_0.65+2                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.301 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1128   0.00549   0.00066  -0.0356   1.0000   1.0000   1.0000 254.0000
  -0.500   0.1668   0.00556   0.00070  -0.0352   1.0000   1.0000   1.0000 254.0000
   0.000   0.2323   0.00567   0.00079  -0.0373   0.9914   1.0000   2.8452 254.0000
   0.500   0.3143   0.00569   0.00077  -0.0422   0.9306   1.0000   9.9350 254.0000
   1.000   0.3644   0.00597   0.00067  -0.0393   0.8011   1.0000  24.4925 254.0000
   1.500   0.4112   0.00686   0.00066  -0.0365   0.6157   1.0000  48.3987 254.0000
   2.000   0.4623   0.00783   0.00079  -0.0354   0.4551   1.0000  66.4384 254.0000
   2.500   0.5154   0.00865   0.00100  -0.0349   0.3525   1.0000  77.9606 254.0000
   3.000   0.5692   0.00935   0.00123  -0.0345   0.2802   1.0000  86.0922 254.0000
   3.500   0.6229   0.01006   0.00147  -0.0342   0.2090   1.0000  94.1568 254.0000
   4.000   0.6757   0.01107   0.00182  -0.0338   0.1244   1.0000 103.9198 254.0000
   4.500   0.7277   0.01258   0.00258  -0.0333   0.0604   1.0000 111.6314 254.0000
   5.000   0.7791   0.01435   0.00367  -0.0325   0.0381   1.0000 114.5657 254.0000
   5.500   0.8294   0.01641   0.00498  -0.0316   0.0295   1.0000 115.8278 254.0000
