  
       XFOIL         Version 6.99
  
 Calculated polar for: 20100901-5f tip_0.65+2                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.092 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1007   0.00984   0.00115  -0.0337   1.0000   1.0000   1.0000 254.0000
  -0.500   0.1534   0.00993   0.00116  -0.0331   1.0000   1.0000   1.0000 254.0000
   0.000   0.2055   0.01007   0.00128  -0.0326   1.0000   1.0000   1.0000 254.0000
   0.500   0.2571   0.01028   0.00152  -0.0321   1.0000   1.0000   1.0000 254.0000
   1.000   0.3083   0.01060   0.00190  -0.0319   1.0000   1.0000   1.0000 254.0000
   1.500   0.3736   0.01109   0.00255  -0.0351   0.9883   1.0000   3.2697 254.0000
   2.000   0.4813   0.01110   0.00254  -0.0423   0.8245   1.0000  21.8729 254.0000
   2.500   0.5228   0.01224   0.00252  -0.0360   0.5965   1.0000  50.5553 254.0000
   3.000   0.5699   0.01380   0.00300  -0.0334   0.4509   1.0000  66.9089 254.0000
   3.500   0.6192   0.01532   0.00367  -0.0318   0.3452   1.0000  78.7859 254.0000
   4.000   0.6685   0.01699   0.00445  -0.0306   0.2387   1.0000  90.7847 254.0000
   4.500   0.7174   0.01935   0.00557  -0.0294   0.1412   1.0000 101.9549 254.0000
   5.000   0.7676   0.02263   0.00772  -0.0280   0.0935   1.0000 107.5724 254.0000
   5.500   0.8187   0.02682   0.01074  -0.0266   0.0742   1.0000 109.9125 254.0000
   6.000   0.8679   0.03244   0.01555  -0.0252   0.0649   1.0000 111.0672 254.0000
   6.500   0.9086   0.04100   0.02459  -0.0237   0.0627   1.0000 111.3432 254.0000
   7.000   0.9405   0.05164   0.03400  -0.0233   0.0653   1.0000 111.0113 254.0000
