  
       XFOIL         Version 6.99
  
 Calculated polar for: 20100901-5f tip_0.65+2                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.115 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1032   0.00883   0.00104  -0.0341   1.0000   1.0000   1.0000 254.0000
  -0.500   0.1560   0.00892   0.00106  -0.0335   1.0000   1.0000   1.0000 254.0000
   0.000   0.2084   0.00906   0.00117  -0.0330   1.0000   1.0000   1.0000 254.0000
   0.500   0.2605   0.00926   0.00140  -0.0326   1.0000   1.0000   1.0000 254.0000
   1.000   0.3121   0.00956   0.00178  -0.0325   1.0000   1.0000   1.0000 254.0000
   1.500   0.4137   0.00977   0.00212  -0.0416   0.9393   1.0000   8.9568 254.0000
   2.000   0.4767   0.01001   0.00194  -0.0395   0.7520   1.0000  30.0222 254.0000
   2.500   0.5196   0.01134   0.00204  -0.0350   0.5400   1.0000  56.9029 254.0000
   3.000   0.5684   0.01272   0.00247  -0.0332   0.4108   1.0000  71.4184 254.0000
   3.500   0.6189   0.01402   0.00302  -0.0321   0.3154   1.0000  82.1333 254.0000
   4.000   0.6695   0.01541   0.00361  -0.0312   0.2131   1.0000  93.6857 254.0000
   4.500   0.7190   0.01766   0.00471  -0.0303   0.1191   1.0000 104.5406 254.0000
   5.000   0.7686   0.02073   0.00660  -0.0290   0.0785   1.0000 109.3849 254.0000
   5.500   0.8195   0.02443   0.00933  -0.0275   0.0615   1.0000 111.4934 254.0000
   6.000   0.8693   0.02961   0.01386  -0.0260   0.0542   1.0000 112.4240 254.0000
   6.500   0.9140   0.03602   0.01905  -0.0248   0.0499   1.0000 112.9686 254.0000
