  
       XFOIL         Version 6.99
  
 Calculated polar for: 20100901-5f tip_0.65+2                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.380 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1149   0.00490   0.00059  -0.0359   1.0000   1.0000   1.0000 254.0000
  -0.500   0.1692   0.00498   0.00063  -0.0356   1.0000   1.0000   1.0000 254.0000
   0.000   0.2527   0.00501   0.00064  -0.0413   0.9634   1.0000   6.2452 254.0000
   0.500   0.3125   0.00512   0.00056  -0.0408   0.8711   1.0000  16.6378 254.0000
   1.000   0.3587   0.00573   0.00049  -0.0376   0.7110   1.0000  34.6407 254.0000
   1.500   0.4092   0.00663   0.00055  -0.0362   0.5415   1.0000  56.7367 254.0000
   2.000   0.4620   0.00747   0.00069  -0.0356   0.4053   1.0000  72.0261 254.0000
   2.500   0.5159   0.00814   0.00088  -0.0353   0.3219   1.0000  81.4081 254.0000
   3.000   0.5701   0.00877   0.00108  -0.0349   0.2557   1.0000  88.8554 254.0000
   3.500   0.6240   0.00945   0.00130  -0.0346   0.1867   1.0000  96.6993 254.0000
   4.000   0.6771   0.01042   0.00165  -0.0343   0.1078   1.0000 105.8748 254.0000
   4.500   0.7295   0.01174   0.00232  -0.0338   0.0524   1.0000 112.6474 254.0000
   5.000   0.7815   0.01332   0.00329  -0.0331   0.0329   1.0000 115.3112 254.0000
   5.500   0.8325   0.01514   0.00450  -0.0322   0.0256   1.0000 116.4572 254.0000
   6.000   0.8816   0.01758   0.00616  -0.0311   0.0214   1.0000 117.1828 254.0000
   6.500   0.9309   0.02014   0.00815  -0.0299   0.0189   1.0000 117.6860 254.0000
