  
       XFOIL         Version 6.99
  
 Calculated polar for: 20100901-5f tip_0.65+2                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.242 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1108   0.00611   0.00073  -0.0352   1.0000   1.0000   1.0000 254.0000
  -0.500   0.1644   0.00619   0.00077  -0.0348   1.0000   1.0000   1.0000 254.0000
   0.000   0.2180   0.00631   0.00088  -0.0344   1.0000   1.0000   1.0000 254.0000
   0.500   0.2996   0.00641   0.00099  -0.0398   0.9705   1.0000   5.4342 254.0000
   1.000   0.3706   0.00648   0.00092  -0.0416   0.8730   1.0000  16.4219 254.0000
   1.500   0.4149   0.00712   0.00082  -0.0374   0.6939   1.0000  39.5634 254.0000
   2.000   0.4634   0.00819   0.00092  -0.0354   0.5123   1.0000  60.0104 254.0000
   2.500   0.5153   0.00916   0.00114  -0.0346   0.3859   1.0000  74.2111 254.0000
   3.000   0.5684   0.00997   0.00141  -0.0341   0.3053   1.0000  83.2664 254.0000
   3.500   0.6217   0.01074   0.00169  -0.0337   0.2306   1.0000  91.7031 254.0000
   4.000   0.6744   0.01178   0.00204  -0.0333   0.1419   1.0000 101.8782 254.0000
   4.500   0.7258   0.01351   0.00290  -0.0328   0.0697   1.0000 110.4659 254.0000
   5.000   0.7766   0.01548   0.00409  -0.0319   0.0441   1.0000 113.7442 254.0000
   5.500   0.8256   0.01819   0.00579  -0.0307   0.0345   1.0000 115.0792 254.0000
   6.000   0.8757   0.02096   0.00785  -0.0294   0.0295   1.0000 115.8238 254.0000
