  
       XFOIL         Version 6.99
  
 Calculated polar for: 20100901-5f tip_0.65+2                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.352 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1143   0.00508   0.00061  -0.0358   1.0000   1.0000   1.0000 254.0000
  -0.500   0.1684   0.00516   0.00065  -0.0354   1.0000   1.0000   1.0000 254.0000
   0.000   0.2476   0.00522   0.00069  -0.0403   0.9739   1.0000   5.0479 254.0000
   0.500   0.3144   0.00528   0.00062  -0.0415   0.8919   1.0000  14.3018 254.0000
   1.000   0.3602   0.00578   0.00054  -0.0380   0.7415   1.0000  31.1904 254.0000
   1.500   0.4096   0.00670   0.00058  -0.0362   0.5645   1.0000  54.1549 254.0000
   2.000   0.4620   0.00758   0.00072  -0.0355   0.4201   1.0000  70.3656 254.0000
   2.500   0.5158   0.00830   0.00092  -0.0351   0.3312   1.0000  80.3588 254.0000
   3.000   0.5698   0.00895   0.00113  -0.0348   0.2635   1.0000  87.9797 254.0000
   3.500   0.6236   0.00964   0.00135  -0.0345   0.1937   1.0000  95.8994 254.0000
   4.000   0.6767   0.01062   0.00170  -0.0341   0.1130   1.0000 105.2638 254.0000
   4.500   0.7289   0.01201   0.00241  -0.0337   0.0549   1.0000 112.3322 254.0000
   5.000   0.7805   0.01374   0.00344  -0.0329   0.0344   1.0000 115.0861 254.0000
   5.500   0.8312   0.01565   0.00472  -0.0320   0.0269   1.0000 116.2472 254.0000
   6.000   0.8796   0.01842   0.00651  -0.0308   0.0222   1.0000 117.0245 254.0000
   6.500   0.9292   0.02121   0.00888  -0.0295   0.0200   1.0000 117.4572 254.0000
   7.000   0.9753   0.02474   0.01155  -0.0284   0.0177   1.0000 117.9079 254.0000
   7.500   1.0107   0.03281   0.01831  -0.0267   0.0174   1.0000 117.9818 254.0000
   8.000   1.0347   0.04196   0.02677  -0.0254   0.0174   1.0000 117.9766 254.0000
