  
       XFOIL         Version 6.99
  
 Calculated polar for: 20100901-5f tip_0.65+2                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.247 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1110   0.00605   0.00073  -0.0353   1.0000   1.0000   1.0000 254.0000
  -0.500   0.1646   0.00613   0.00076  -0.0348   1.0000   1.0000   1.0000 254.0000
   0.000   0.2182   0.00625   0.00087  -0.0345   1.0000   1.0000   1.0000 254.0000
   0.500   0.3017   0.00634   0.00097  -0.0402   0.9676   1.0000   5.7668 254.0000
   1.000   0.3702   0.00642   0.00090  -0.0414   0.8670   1.0000  17.0915 254.0000
   1.500   0.4144   0.00709   0.00080  -0.0372   0.6868   1.0000  40.3830 254.0000
   2.000   0.4633   0.00815   0.00091  -0.0354   0.5066   1.0000  60.6531 254.0000
   2.500   0.5153   0.00910   0.00112  -0.0346   0.3824   1.0000  74.5985 254.0000
   3.000   0.5685   0.00990   0.00140  -0.0342   0.3028   1.0000  83.5469 254.0000
   3.500   0.6218   0.01068   0.00166  -0.0337   0.2287   1.0000  91.9188 254.0000
   4.000   0.6745   0.01171   0.00202  -0.0334   0.1403   1.0000 102.0643 254.0000
   4.500   0.7260   0.01341   0.00286  -0.0328   0.0687   1.0000 110.5862 254.0000
   5.000   0.7768   0.01538   0.00404  -0.0320   0.0435   1.0000 113.8256 254.0000
   5.500   0.8261   0.01797   0.00571  -0.0308   0.0340   1.0000 115.1488 254.0000
   6.000   0.8756   0.02090   0.00776  -0.0295   0.0290   1.0000 115.8962 254.0000
   6.500   0.9237   0.02527   0.01155  -0.0279   0.0262   1.0000 116.3643 254.0000
   7.000   0.9669   0.03094   0.01681  -0.0263   0.0244   1.0000 116.6642 254.0000
   7.500   0.9891   0.04353   0.02897  -0.0248   0.0268   1.0000 116.2563 254.0000
