  
       XFOIL         Version 6.99
  
 Calculated polar for: 20100901-5f tip_0.65+2                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.352 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1142   0.00509   0.00062  -0.0358   1.0000   1.0000   1.0000 254.0000
  -0.500   0.1684   0.00516   0.00065  -0.0354   1.0000   1.0000   1.0000 254.0000
   0.000   0.2475   0.00522   0.00069  -0.0403   0.9741   1.0000   5.0231 254.0000
   0.500   0.3144   0.00528   0.00063  -0.0416   0.8923   1.0000  14.2566 254.0000
   1.000   0.3603   0.00579   0.00054  -0.0380   0.7421   1.0000  31.1236 254.0000
   1.500   0.4097   0.00670   0.00058  -0.0362   0.5649   1.0000  54.1034 254.0000
   2.000   0.4620   0.00758   0.00072  -0.0355   0.4204   1.0000  70.3305 254.0000
   2.500   0.5158   0.00830   0.00092  -0.0351   0.3314   1.0000  80.3373 254.0000
   3.000   0.5698   0.00895   0.00113  -0.0348   0.2636   1.0000  87.9651 254.0000
   3.500   0.6236   0.00964   0.00135  -0.0345   0.1939   1.0000  95.8853 254.0000
   4.000   0.6767   0.01062   0.00170  -0.0341   0.1131   1.0000 105.2514 254.0000
   4.500   0.7289   0.01202   0.00241  -0.0337   0.0549   1.0000 112.3259 254.0000
   5.000   0.7804   0.01375   0.00345  -0.0329   0.0345   1.0000 115.0823 254.0000
   5.500   0.8312   0.01566   0.00472  -0.0320   0.0269   1.0000 116.2432 254.0000
   6.000   0.8796   0.01844   0.00652  -0.0308   0.0222   1.0000 117.0221 254.0000
   6.500   0.9292   0.02123   0.00889  -0.0295   0.0200   1.0000 117.4526 254.0000
   7.000   0.9754   0.02473   0.01155  -0.0284   0.0177   1.0000 117.9040 254.0000
   7.500   1.0109   0.03275   0.01826  -0.0267   0.0174   1.0000 117.9799 254.0000
   8.000   1.0350   0.04188   0.02671  -0.0254   0.0174   1.0000 117.9748 254.0000
