  
       XFOIL         Version 6.99
  
 Calculated polar for: 20100901-5f tip_0.65+2                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.062 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.0960   0.01197   0.00137  -0.0330   1.0000   1.0000   1.0000 254.0000
  -0.500   0.1483   0.01206   0.00137  -0.0324   1.0000   1.0000   1.0000 254.0000
   0.000   0.1999   0.01222   0.00150  -0.0318   1.0000   1.0000   1.0000 254.0000
   0.500   0.2508   0.01244   0.00175  -0.0313   1.0000   1.0000   1.0000 254.0000
   1.000   0.3012   0.01277   0.00216  -0.0310   1.0000   1.0000   1.0000 254.0000
   1.500   0.3505   0.01329   0.00283  -0.0311   1.0000   1.0000   1.0000 254.0000
   2.000   0.4549   0.01411   0.00403  -0.0426   0.9485   1.0000   7.9168 254.0000
   2.500   0.5336   0.01448   0.00385  -0.0405   0.7069   1.0000  35.3665 254.0000
   3.000   0.5754   0.01627   0.00442  -0.0350   0.5350   1.0000  57.4667 254.0000
   3.500   0.6225   0.01821   0.00536  -0.0322   0.4103   1.0000  71.4688 254.0000
   4.000   0.6699   0.02052   0.00664  -0.0299   0.2930   1.0000  84.6554 254.0000
   4.500   0.7178   0.02333   0.00826  -0.0280   0.1892   1.0000  96.4143 254.0000
   5.000   0.7680   0.02706   0.01071  -0.0264   0.1317   1.0000 103.0718 254.0000
   5.500   0.8190   0.03226   0.01508  -0.0249   0.1060   1.0000 106.0869 254.0000
   6.000   0.8651   0.03974   0.02265  -0.0237   0.0953   1.0000 107.3606 254.0000
   6.500   0.8996   0.05024   0.03356  -0.0238   0.0934   1.0000 107.5901 254.0000
   8.500   0.8022   0.12056   0.09884  -0.0685   0.2162   1.0000  93.3384 254.0000
   9.000   0.8094   0.12944   0.10635  -0.0688   0.2010   1.0000  95.0761 254.0000
   9.500   0.7987   0.13751   0.11374  -0.0715   0.1882   1.0000  96.5315 254.0000
  10.000   0.7998   0.14597   0.12119  -0.0724   0.1773   1.0000  97.7864 254.0000
