  
       XFOIL         Version 6.99
  
 Calculated polar for: 20100901-5f tip_0.65+2                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.381 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1150   0.00489   0.00059  -0.0359   1.0000   1.0000   1.0000 254.0000
  -0.500   0.1692   0.00497   0.00063  -0.0356   1.0000   1.0000   1.0000 254.0000
   0.000   0.2529   0.00500   0.00063  -0.0413   0.9627   1.0000   6.3210 254.0000
   0.500   0.3124   0.00512   0.00055  -0.0408   0.8700   1.0000  16.7643 254.0000
   1.000   0.3586   0.00573   0.00048  -0.0376   0.7093   1.0000  34.8395 254.0000
   1.500   0.4091   0.00662   0.00055  -0.0362   0.5403   1.0000  56.8661 254.0000
   2.000   0.4620   0.00746   0.00069  -0.0356   0.4045   1.0000  72.1211 254.0000
   2.500   0.5160   0.00814   0.00088  -0.0353   0.3214   1.0000  81.4650 254.0000
   3.000   0.5701   0.00876   0.00108  -0.0349   0.2553   1.0000  88.8979 254.0000
   3.500   0.6240   0.00944   0.00130  -0.0346   0.1864   1.0000  96.7412 254.0000
   4.000   0.6771   0.01041   0.00165  -0.0343   0.1075   1.0000 105.9040 254.0000
   4.500   0.7296   0.01173   0.00232  -0.0338   0.0523   1.0000 112.6635 254.0000
   5.000   0.7816   0.01330   0.00329  -0.0331   0.0328   1.0000 115.3240 254.0000
   5.500   0.8326   0.01511   0.00449  -0.0322   0.0255   1.0000 116.4683 254.0000
   6.000   0.8817   0.01755   0.00614  -0.0311   0.0214   1.0000 117.1925 254.0000
   6.500   0.9310   0.02008   0.00811  -0.0299   0.0188   1.0000 117.6975 254.0000
