  
       XFOIL         Version 6.99
  
 Calculated polar for: 20100901-5f tip_0.65+2                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.348 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1141   0.00512   0.00062  -0.0358   1.0000   1.0000   1.0000 254.0000
  -0.500   0.1683   0.00519   0.00066  -0.0354   1.0000   1.0000   1.0000 254.0000
   0.000   0.2464   0.00525   0.00070  -0.0401   0.9754   1.0000   4.8748 254.0000
   0.500   0.3146   0.00531   0.00064  -0.0417   0.8954   1.0000  13.9084 254.0000
   1.000   0.3605   0.00580   0.00055  -0.0381   0.7466   1.0000  30.6210 254.0000
   1.500   0.4098   0.00671   0.00059  -0.0362   0.5685   1.0000  53.7048 254.0000
   2.000   0.4620   0.00760   0.00073  -0.0355   0.4229   1.0000  70.0507 254.0000
   2.500   0.5157   0.00833   0.00092  -0.0351   0.3329   1.0000  80.1639 254.0000
   3.000   0.5697   0.00898   0.00113  -0.0348   0.2647   1.0000  87.8433 254.0000
   3.500   0.6236   0.00967   0.00136  -0.0344   0.1949   1.0000  95.7681 254.0000
   4.000   0.6766   0.01065   0.00171  -0.0341   0.1139   1.0000 105.1517 254.0000
   4.500   0.7288   0.01206   0.00242  -0.0336   0.0553   1.0000 112.2746 254.0000
   5.000   0.7803   0.01383   0.00347  -0.0329   0.0347   1.0000 115.0529 254.0000
   5.500   0.8310   0.01575   0.00476  -0.0319   0.0271   1.0000 116.2117 254.0000
   6.000   0.8792   0.01861   0.00660  -0.0308   0.0223   1.0000 117.0033 254.0000
   6.500   0.9289   0.02139   0.00899  -0.0294   0.0202   1.0000 117.4158 254.0000
   7.000   0.9755   0.02472   0.01159  -0.0284   0.0179   1.0000 117.8714 254.0000
   7.500   1.0121   0.03226   0.01791  -0.0267   0.0175   1.0000 117.9622 254.0000
   8.000   1.0369   0.04128   0.02631  -0.0253   0.0175   1.0000 117.9572 254.0000
