  
       XFOIL         Version 6.99
  
 Calculated polar for: 20100901-5f tip_0.65+2                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.327 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1136   0.00527   0.00064  -0.0357   1.0000   1.0000   1.0000 254.0000
  -0.500   0.1676   0.00535   0.00067  -0.0353   1.0000   1.0000   1.0000 254.0000
   0.000   0.2409   0.00543   0.00074  -0.0390   0.9829   1.0000   3.9824 254.0000
   0.500   0.3154   0.00546   0.00069  -0.0421   0.9117   1.0000  12.0730 254.0000
   1.000   0.3621   0.00586   0.00060  -0.0386   0.7710   1.0000  27.8761 254.0000
   1.500   0.4103   0.00678   0.00062  -0.0363   0.5888   1.0000  51.4220 254.0000
   2.000   0.4621   0.00770   0.00075  -0.0355   0.4364   1.0000  68.5379 254.0000
   2.500   0.5156   0.00846   0.00095  -0.0350   0.3412   1.0000  79.2395 254.0000
   3.000   0.5695   0.00914   0.00117  -0.0347   0.2714   1.0000  87.0869 254.0000
   3.500   0.6233   0.00984   0.00140  -0.0343   0.2011   1.0000  95.0624 254.0000
   4.000   0.6762   0.01082   0.00175  -0.0340   0.1183   1.0000 104.6407 254.0000
   5.000   0.7799   0.01397   0.00350  -0.0328   0.0361   1.0000 114.8414 254.0000
   5.500   0.8296   0.01626   0.00495  -0.0317   0.0280   1.0000 116.0576 254.0000
   6.000   0.8800   0.01829   0.00643  -0.0307   0.0235   1.0000 116.8115 254.0000
