  
       XFOIL         Version 6.99
  
 Calculated polar for: 20100901-5f tip_0.65+2                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.316 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1133   0.00536   0.00065  -0.0357   1.0000   1.0000   1.0000 254.0000
  -0.500   0.1673   0.00544   0.00068  -0.0353   1.0000   1.0000   1.0000 254.0000
   0.000   0.2372   0.00553   0.00076  -0.0383   0.9863   1.0000   3.5373 254.0000
   0.500   0.3152   0.00556   0.00073  -0.0422   0.9199   1.0000  11.1429 254.0000
   1.000   0.3631   0.00591   0.00063  -0.0389   0.7839   1.0000  26.4237 254.0000
   1.500   0.4106   0.00682   0.00063  -0.0364   0.6001   1.0000  50.1520 254.0000
   2.000   0.4622   0.00775   0.00077  -0.0354   0.4441   1.0000  67.6678 254.0000
   2.500   0.5155   0.00854   0.00097  -0.0350   0.3458   1.0000  78.7211 254.0000
   3.000   0.5694   0.00922   0.00120  -0.0346   0.2749   1.0000  86.6896 254.0000
   3.500   0.6231   0.00993   0.00143  -0.0343   0.2042   1.0000  94.7025 254.0000
   4.000   0.6760   0.01092   0.00178  -0.0339   0.1209   1.0000 104.3343 254.0000
   4.500   0.7280   0.01242   0.00252  -0.0334   0.0587   1.0000 111.8415 254.0000
   5.000   0.7797   0.01410   0.00356  -0.0327   0.0370   1.0000 114.7247 254.0000
   5.500   0.8290   0.01652   0.00504  -0.0316   0.0284   1.0000 115.9856 254.0000
   6.000   0.8796   0.01858   0.00662  -0.0305   0.0241   1.0000 116.7086 254.0000
   6.500   0.9266   0.02272   0.00969  -0.0291   0.0217   1.0000 117.1216 254.0000
   7.000   0.9726   0.02697   0.01366  -0.0276   0.0196   1.0000 117.5371 254.0000
   7.500   1.0030   0.03698   0.02317  -0.0256   0.0204   1.0000 117.3743 254.0000
