  
       XFOIL         Version 6.99
  
 Calculated polar for: 20100901-5f tip_0.65+2                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.377 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1148   0.00492   0.00060  -0.0359   1.0000   1.0000   1.0000 254.0000
  -0.500   0.1691   0.00500   0.00064  -0.0356   1.0000   1.0000   1.0000 254.0000
   0.000   0.2524   0.00504   0.00064  -0.0412   0.9647   1.0000   6.0920 254.0000
   0.500   0.3127   0.00514   0.00056  -0.0409   0.8734   1.0000  16.3749 254.0000
   1.000   0.3588   0.00573   0.00049  -0.0376   0.7146   1.0000  34.2377 254.0000
   1.500   0.4092   0.00664   0.00056  -0.0362   0.5439   1.0000  56.4614 254.0000
   2.000   0.4620   0.00748   0.00070  -0.0356   0.4068   1.0000  71.8643 254.0000
   2.500   0.5159   0.00816   0.00089  -0.0352   0.3229   1.0000  81.2923 254.0000
   3.000   0.5701   0.00879   0.00109  -0.0349   0.2565   1.0000  88.7676 254.0000
   3.500   0.6240   0.00946   0.00130  -0.0346   0.1875   1.0000  96.6134 254.0000
   4.000   0.6770   0.01044   0.00166  -0.0343   0.1083   1.0000 105.8147 254.0000
   4.500   0.7295   0.01177   0.00233  -0.0338   0.0527   1.0000 112.6148 254.0000
   5.000   0.7814   0.01336   0.00331  -0.0331   0.0331   1.0000 115.2857 254.0000
   5.500   0.8324   0.01519   0.00453  -0.0322   0.0257   1.0000 116.4344 254.0000
   6.000   0.8814   0.01766   0.00619  -0.0311   0.0215   1.0000 117.1634 254.0000
   6.500   0.9307   0.02025   0.00823  -0.0299   0.0190   1.0000 117.6625 254.0000
   7.000   0.9747   0.02503   0.01185  -0.0285   0.0170   1.0000 118.0564 254.0000
   7.500   1.0134   0.03146   0.01785  -0.0268   0.0166   1.0000 118.1575 254.0000
   8.000   1.0350   0.04138   0.02749  -0.0254   0.0164   1.0000 118.2011 254.0000
