  
       XFOIL         Version 6.99
  
 Calculated polar for: 20100901-5f tip_0.65+2                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.318 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1133   0.00535   0.00065  -0.0357   1.0000   1.0000   1.0000 254.0000
  -0.500   0.1673   0.00542   0.00068  -0.0353   1.0000   1.0000   1.0000 254.0000
   0.000   0.2379   0.00551   0.00076  -0.0384   0.9856   1.0000   3.6263 254.0000
   0.500   0.3153   0.00554   0.00072  -0.0422   0.9183   1.0000  11.3227 254.0000
   1.000   0.3629   0.00590   0.00062  -0.0388   0.7816   1.0000  26.6856 254.0000
   1.500   0.4105   0.00681   0.00063  -0.0363   0.5980   1.0000  50.3925 254.0000
   2.000   0.4622   0.00775   0.00077  -0.0354   0.4428   1.0000  67.8215 254.0000
   2.500   0.5155   0.00853   0.00097  -0.0350   0.3449   1.0000  78.8156 254.0000
   3.000   0.5694   0.00920   0.00119  -0.0346   0.2743   1.0000  86.7641 254.0000
   3.500   0.6231   0.00991   0.00142  -0.0343   0.2036   1.0000  94.7714 254.0000
   4.000   0.6761   0.01090   0.00178  -0.0339   0.1204   1.0000 104.3918 254.0000
   4.500   0.7280   0.01240   0.00252  -0.0335   0.0585   1.0000 111.8698 254.0000
   5.000   0.7798   0.01407   0.00355  -0.0327   0.0368   1.0000 114.7456 254.0000
   5.500   0.8289   0.01654   0.00505  -0.0316   0.0283   1.0000 116.0040 254.0000
   6.000   0.8797   0.01852   0.00658  -0.0306   0.0240   1.0000 116.7286 254.0000
   6.500   0.9267   0.02262   0.00964  -0.0291   0.0216   1.0000 117.1387 254.0000
   7.000   0.9728   0.02682   0.01353  -0.0276   0.0195   1.0000 117.5601 254.0000
   7.500   1.0032   0.03688   0.02311  -0.0256   0.0203   1.0000 117.3935 254.0000
