  
       XFOIL         Version 6.99
  
 Calculated polar for: 20100901-5f tip_0.65+2                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.325 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1135   0.00529   0.00064  -0.0357   1.0000   1.0000   1.0000 254.0000
  -0.500   0.1675   0.00537   0.00068  -0.0353   1.0000   1.0000   1.0000 254.0000
   0.000   0.2402   0.00545   0.00074  -0.0389   0.9834   1.0000   3.9096 254.0000
   0.500   0.3154   0.00548   0.00070  -0.0421   0.9132   1.0000  11.9066 254.0000
   1.000   0.3623   0.00587   0.00060  -0.0386   0.7733   1.0000  27.6165 254.0000
   1.500   0.4103   0.00679   0.00062  -0.0363   0.5909   1.0000  51.1888 254.0000
   2.000   0.4622   0.00771   0.00076  -0.0355   0.4378   1.0000  68.3791 254.0000
   2.500   0.5156   0.00848   0.00096  -0.0350   0.3420   1.0000  79.1422 254.0000
   3.000   0.5694   0.00916   0.00118  -0.0347   0.2721   1.0000  87.0087 254.0000
   4.000   0.6762   0.01084   0.00176  -0.0340   0.1187   1.0000 104.5871 254.0000
   4.500   0.7281   0.01235   0.00250  -0.0335   0.0577   1.0000 111.9730 254.0000
   5.000   0.7799   0.01399   0.00351  -0.0327   0.0363   1.0000 114.8198 254.0000
   5.500   0.8295   0.01631   0.00497  -0.0317   0.0281   1.0000 116.0448 254.0000
   6.000   0.8800   0.01833   0.00646  -0.0307   0.0236   1.0000 116.7930 254.0000
   6.500   0.9273   0.02231   0.00949  -0.0292   0.0213   1.0000 117.2008 254.0000
   7.000   0.9737   0.02621   0.01300  -0.0278   0.0191   1.0000 117.6404 254.0000
   7.500   1.0044   0.03640   0.02274  -0.0256   0.0200   1.0000 117.4707 254.0000
