  
       XFOIL         Version 6.99
  
 Calculated polar for: 20100901-5f tip_0.65+2                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.058 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.0950   0.01248   0.00143  -0.0328   1.0000   1.0000   1.0000 254.0000
  -0.500   0.1472   0.01258   0.00142  -0.0323   1.0000   1.0000   1.0000 254.0000
   0.000   0.1987   0.01273   0.00155  -0.0317   1.0000   1.0000   1.0000 254.0000
   0.500   0.2495   0.01296   0.00180  -0.0311   1.0000   1.0000   1.0000 254.0000
   1.000   0.2997   0.01329   0.00222  -0.0308   1.0000   1.0000   1.0000 254.0000
   1.500   0.3488   0.01382   0.00290  -0.0308   1.0000   1.0000   1.0000 254.0000
   2.000   0.4211   0.01490   0.00429  -0.0373   0.9789   1.0000   4.4571 254.0000
   2.500   0.5374   0.01513   0.00426  -0.0423   0.7300   1.0000  32.4885 254.0000
   3.000   0.5775   0.01691   0.00482  -0.0358   0.5553   1.0000  55.1873 254.0000
   3.500   0.6239   0.01894   0.00584  -0.0325   0.4266   1.0000  69.6435 254.0000
   4.000   0.6707   0.02138   0.00718  -0.0299   0.3073   1.0000  83.0519 254.0000
   4.500   0.7184   0.02434   0.00893  -0.0278   0.2021   1.0000  94.9405 254.0000
   5.000   0.7687   0.02822   0.01169  -0.0261   0.1418   1.0000 101.8872 254.0000
   5.500   0.8191   0.03359   0.01628  -0.0246   0.1141   1.0000 105.1254 254.0000
   6.000   0.8643   0.04136   0.02420  -0.0236   0.1025   1.0000 106.4990 254.0000
   6.500   0.8969   0.05290   0.03618  -0.0244   0.1037   1.0000 106.3618 254.0000
