  
       XFOIL         Version 6.99
  
 Calculated polar for: 20100901-5f tip_0.65+2                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.387 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1151   0.00486   0.00059  -0.0360   1.0000   1.0000   1.0000 254.0000
  -0.500   0.1701   0.00493   0.00063  -0.0358   0.9995   1.0000   1.1659 254.0000
   0.000   0.2538   0.00497   0.00062  -0.0414   0.9604   1.0000   6.5816 254.0000
   0.500   0.3119   0.00509   0.00054  -0.0407   0.8658   1.0000  17.2343 254.0000
   1.000   0.3583   0.00571   0.00048  -0.0375   0.7028   1.0000  36.9030 254.0000
   1.500   0.4091   0.00661   0.00055  -0.0362   0.5358   1.0000  57.3671 254.0000
   2.000   0.4620   0.00744   0.00069  -0.0356   0.4016   1.0000  72.4407 254.0000
   2.500   0.5160   0.00811   0.00087  -0.0353   0.3196   1.0000  81.6676 254.0000
   3.000   0.5701   0.00873   0.00107  -0.0350   0.2540   1.0000  89.0539 254.0000
   3.500   0.6241   0.00940   0.00129  -0.0346   0.1851   1.0000  96.8895 254.0000
   4.000   0.6772   0.01038   0.00164  -0.0343   0.1067   1.0000 106.0055 254.0000
   4.500   0.7297   0.01168   0.00230  -0.0339   0.0519   1.0000 112.7217 254.0000
   5.000   0.7818   0.01322   0.00326  -0.0331   0.0325   1.0000 115.3701 254.0000
