  
       XFOIL         Version 6.99
  
 Calculated polar for: 20100901-5f tip_0.65+2                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.102 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1019   0.00935   0.00109  -0.0339   1.0000   1.0000   1.0000 254.0000
  -0.500   0.1547   0.00944   0.00111  -0.0333   1.0000   1.0000   1.0000 254.0000
   0.000   0.2069   0.00958   0.00123  -0.0328   1.0000   1.0000   1.0000 254.0000
   0.500   0.2587   0.00979   0.00146  -0.0323   1.0000   1.0000   1.0000 254.0000
   1.000   0.3101   0.01010   0.00184  -0.0322   1.0000   1.0000   1.0000 254.0000
   1.500   0.3980   0.01046   0.00237  -0.0393   0.9664   1.0000   5.8986 254.0000
   2.000   0.4793   0.01054   0.00224  -0.0410   0.7910   1.0000  25.6336 254.0000
   2.500   0.5212   0.01179   0.00228  -0.0355   0.5690   1.0000  53.6477 254.0000
   3.000   0.5691   0.01327   0.00273  -0.0333   0.4316   1.0000  69.0786 254.0000
   3.500   0.6190   0.01468   0.00335  -0.0319   0.3305   1.0000  80.4415 254.0000
   4.000   0.6688   0.01621   0.00402  -0.0309   0.2266   1.0000  92.1583 254.0000
   4.500   0.7181   0.01853   0.00515  -0.0298   0.1304   1.0000 103.2137 254.0000
   5.000   0.7680   0.02173   0.00718  -0.0284   0.0863   1.0000 108.4436 254.0000
   5.500   0.8192   0.02568   0.01015  -0.0270   0.0680   1.0000 110.6729 254.0000
   6.000   0.8688   0.03101   0.01490  -0.0255   0.0597   1.0000 111.7132 254.0000
   6.500   0.9112   0.03847   0.02188  -0.0241   0.0560   1.0000 112.1820 254.0000
