  
       XFOIL         Version 6.99
  
 Calculated polar for: 20100901-5f tip_0.65+2                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.173 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1075   0.00720   0.00086  -0.0347   1.0000   1.0000   1.0000 254.0000
  -0.500   0.1608   0.00729   0.00088  -0.0342   1.0000   1.0000   1.0000 254.0000
   0.000   0.2138   0.00741   0.00100  -0.0338   1.0000   1.0000   1.0000 254.0000
   0.500   0.2666   0.00760   0.00121  -0.0335   1.0000   1.0000   1.0000 254.0000
   1.000   0.3582   0.00773   0.00139  -0.0408   0.9542   1.0000   7.2793 254.0000
   1.500   0.4244   0.00786   0.00128  -0.0407   0.8186   1.0000  22.5336 254.0000
   2.000   0.4673   0.00881   0.00122  -0.0362   0.6115   1.0000  48.8787 254.0000
   2.500   0.5160   0.01002   0.00144  -0.0344   0.4468   1.0000  67.3735 254.0000
   3.000   0.5677   0.01105   0.00178  -0.0336   0.3476   1.0000  78.5209 254.0000
   3.500   0.6201   0.01200   0.00215  -0.0330   0.2659   1.0000  87.7109 254.0000
   4.000   0.6722   0.01312   0.00255  -0.0324   0.1712   1.0000  98.4840 254.0000
   4.500   0.7226   0.01514   0.00353  -0.0318   0.0880   1.0000 108.2346 254.0000
   5.000   0.7721   0.01773   0.00502  -0.0307   0.0570   1.0000 112.0639 254.0000
   5.500   0.8225   0.02054   0.00703  -0.0294   0.0444   1.0000 113.6967 254.0000
   6.000   0.8724   0.02438   0.01005  -0.0279   0.0380   1.0000 114.5806 254.0000
   6.500   0.9183   0.02993   0.01446  -0.0266   0.0345   1.0000 115.0740 254.0000
   7.000   0.9562   0.03824   0.02220  -0.0250   0.0345   1.0000 115.0712 254.0000
