  
       XFOIL         Version 6.99
  
 Calculated polar for: 20100901-5f tip_0.65+2                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.049 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.0928   0.01359   0.00154  -0.0325   1.0000   1.0000   1.0000 254.0000
  -0.500   0.1450   0.01369   0.00153  -0.0320   1.0000   1.0000   1.0000 254.0000
   0.000   0.1963   0.01385   0.00166  -0.0314   1.0000   1.0000   1.0000 254.0000
   0.500   0.2468   0.01409   0.00192  -0.0308   1.0000   1.0000   1.0000 254.0000
   1.000   0.2967   0.01443   0.00235  -0.0304   1.0000   1.0000   1.0000 254.0000
   1.500   0.3454   0.01496   0.00303  -0.0304   1.0000   1.0000   1.0000 254.0000
   2.000   0.3915   0.01601   0.00433  -0.0318   1.0000   1.0000   1.0000 254.0000
   2.500   0.5464   0.01670   0.00527  -0.0468   0.7775   1.0000  27.1506 254.0000
   3.000   0.5836   0.01839   0.00580  -0.0382   0.5981   1.0000  50.3810 254.0000
   3.500   0.6276   0.02057   0.00697  -0.0336   0.4626   1.0000  65.5913 254.0000
   4.000   0.6737   0.02331   0.00863  -0.0302   0.3374   1.0000  79.6666 254.0000
   4.500   0.7208   0.02670   0.01087  -0.0276   0.2299   1.0000  91.7772 254.0000
   5.000   0.7704   0.03096   0.01402  -0.0257   0.1661   1.0000  99.0732 254.0000
   5.500   0.8198   0.03702   0.01972  -0.0243   0.1353   1.0000 102.6462 254.0000
   6.000   0.8635   0.04516   0.02755  -0.0237   0.1228   1.0000 104.1073 254.0000
   6.500   0.8935   0.05701   0.03992  -0.0255   0.1222   1.0000 104.1791 254.0000
   7.000   0.8967   0.07601   0.06024  -0.0364   0.1457   1.0000 101.4287 254.0000
   8.000   0.7891   0.11563   0.09424  -0.0736   0.3012   1.0000  83.7309 254.0000
   8.500   0.7996   0.12484   0.10204  -0.0734   0.2808   1.0000  86.0266 254.0000
   9.000   0.7958   0.13296   0.10922  -0.0744   0.2624   1.0000  88.1021 254.0000
  10.000   0.7875   0.14893   0.12341  -0.0764   0.2328   1.0000  91.4523 254.0000
