  
       XFOIL         Version 6.99
  
 Calculated polar for: 20100901-5f tip_0.65+2                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.224 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1100   0.00636   0.00076  -0.0351   1.0000   1.0000   1.0000 254.0000
  -0.500   0.1636   0.00644   0.00079  -0.0347   1.0000   1.0000   1.0000 254.0000
   0.000   0.2170   0.00656   0.00091  -0.0343   1.0000   1.0000   1.0000 254.0000
   0.500   0.2911   0.00670   0.00106  -0.0382   0.9820   1.0000   4.0921 254.0000
   1.000   0.3712   0.00673   0.00103  -0.0421   0.8956   1.0000  13.8857 254.0000
   1.500   0.4170   0.00724   0.00091  -0.0380   0.7256   1.0000  32.9872 254.0000
   2.000   0.4641   0.00832   0.00098  -0.0355   0.5346   1.0000  57.5109 254.0000
   2.500   0.5153   0.00935   0.00120  -0.0345   0.3991   1.0000  72.7228 254.0000
   3.000   0.5682   0.01021   0.00149  -0.0340   0.3149   1.0000  82.1901 254.0000
   3.500   0.6213   0.01102   0.00178  -0.0335   0.2388   1.0000  90.7725 254.0000
   4.000   0.6739   0.01207   0.00214  -0.0331   0.1489   1.0000 101.0654 254.0000
   4.500   0.7249   0.01390   0.00303  -0.0326   0.0739   1.0000 109.9489 254.0000
   5.000   0.7755   0.01601   0.00434  -0.0316   0.0468   1.0000 113.3813 254.0000
   5.500   0.8253   0.01847   0.00594  -0.0304   0.0365   1.0000 114.7869 254.0000
   6.000   0.8749   0.02192   0.00855  -0.0290   0.0315   1.0000 115.5204 254.0000
   6.500   0.9214   0.02670   0.01213  -0.0277   0.0280   1.0000 116.0594 254.0000
   7.000   0.9627   0.03350   0.01871  -0.0259   0.0272   1.0000 116.1843 254.0000
   7.500   0.9888   0.04372   0.02812  -0.0248   0.0278   1.0000 116.0890 254.0000
