  
       XFOIL         Version 6.99
  
 Calculated polar for: 20100901-5f tip_0.65+2                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.076 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.0984   0.01085   0.00126  -0.0333   1.0000   1.0000   1.0000 254.0000
  -0.500   0.1509   0.01095   0.00126  -0.0328   1.0000   1.0000   1.0000 254.0000
   0.000   0.2027   0.01110   0.00138  -0.0322   1.0000   1.0000   1.0000 254.0000
   0.500   0.2540   0.01131   0.00163  -0.0317   1.0000   1.0000   1.0000 254.0000
   1.000   0.3048   0.01163   0.00203  -0.0314   1.0000   1.0000   1.0000 254.0000
   1.500   0.3546   0.01216   0.00269  -0.0317   1.0000   1.0000   1.0000 254.0000
   2.000   0.4795   0.01241   0.00323  -0.0444   0.8855   1.0000  15.0260 254.0000
   2.500   0.5269   0.01324   0.00309  -0.0377   0.6515   1.0000  44.3813 254.0000
   3.000   0.5720   0.01494   0.00363  -0.0339   0.4907   1.0000  62.4421 254.0000
   3.500   0.6203   0.01667   0.00442  -0.0318   0.3757   1.0000  75.3606 254.0000
   4.000   0.6685   0.01864   0.00541  -0.0301   0.2645   1.0000  87.8703 254.0000
   4.500   0.7172   0.02118   0.00677  -0.0286   0.1633   1.0000  99.3932 254.0000
   5.000   0.7676   0.02474   0.00914  -0.0271   0.1112   1.0000 105.4783 254.0000
   5.500   0.8185   0.02934   0.01280  -0.0257   0.0879   1.0000 108.2552 254.0000
   6.000   0.8666   0.03587   0.01907  -0.0242   0.0782   1.0000 109.4234 254.0000
   6.500   0.9039   0.04593   0.02946  -0.0235   0.0781   1.0000 109.4395 254.0000
   7.000   0.9293   0.05794   0.04128  -0.0244   0.0824   1.0000 108.9183 254.0000
