  
       XFOIL         Version 6.99
  
 Calculated polar for: 20100901-5f tip_0.65+2                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.374 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1148   0.00494   0.00060  -0.0359   1.0000   1.0000   1.0000 254.0000
  -0.500   0.1690   0.00501   0.00064  -0.0355   1.0000   1.0000   1.0000 254.0000
   0.000   0.2520   0.00505   0.00065  -0.0411   0.9658   1.0000   5.9727 254.0000
   0.500   0.3129   0.00515   0.00057  -0.0410   0.8754   1.0000  16.1503 254.0000
   1.000   0.3589   0.00574   0.00050  -0.0377   0.7174   1.0000  33.9137 254.0000
   1.500   0.4093   0.00664   0.00056  -0.0362   0.5461   1.0000  56.2174 254.0000
   2.000   0.4620   0.00749   0.00070  -0.0356   0.4081   1.0000  71.7213 254.0000
   2.500   0.5159   0.00818   0.00089  -0.0352   0.3238   1.0000  81.1946 254.0000
   3.000   0.5700   0.00880   0.00109  -0.0349   0.2572   1.0000  88.6918 254.0000
   3.500   0.6240   0.00948   0.00131  -0.0346   0.1881   1.0000  96.5400 254.0000
   4.000   0.6770   0.01046   0.00166  -0.0343   0.1087   1.0000 105.7629 254.0000
   4.500   0.7294   0.01179   0.00234  -0.0338   0.0529   1.0000 112.5862 254.0000
   5.000   0.7813   0.01340   0.00332  -0.0331   0.0332   1.0000 115.2643 254.0000
   5.500   0.8322   0.01524   0.00455  -0.0322   0.0258   1.0000 116.4155 254.0000
   6.000   0.8812   0.01772   0.00622  -0.0311   0.0216   1.0000 117.1475 254.0000
   6.500   0.9306   0.02035   0.00830  -0.0298   0.0191   1.0000 117.6425 254.0000
   7.000   0.9744   0.02521   0.01194  -0.0285   0.0171   1.0000 118.0419 254.0000
   7.500   1.0131   0.03160   0.01791  -0.0268   0.0167   1.0000 118.1387 254.0000
   8.000   1.0348   0.04142   0.02747  -0.0254   0.0165   1.0000 118.1826 254.0000
