  
       XFOIL         Version 6.99
  
 Calculated polar for: 20100901-5f tip_0.65+2                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.306 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1130   0.00544   0.00066  -0.0356   1.0000   1.0000   1.0000 254.0000
  -0.500   0.1669   0.00552   0.00069  -0.0352   1.0000   1.0000   1.0000 254.0000
   0.000   0.2343   0.00562   0.00078  -0.0377   0.9899   1.0000   3.0601 254.0000
   0.500   0.3147   0.00564   0.00076  -0.0422   0.9268   1.0000  10.3613 254.0000
   1.000   0.3639   0.00595   0.00065  -0.0391   0.7953   1.0000  25.1528 254.0000
   1.500   0.4109   0.00685   0.00065  -0.0364   0.6103   1.0000  49.0093 254.0000
   2.000   0.4623   0.00780   0.00078  -0.0354   0.4513   1.0000  66.8656 254.0000
   2.500   0.5155   0.00861   0.00099  -0.0349   0.3501   1.0000  78.2300 254.0000
   3.000   0.5692   0.00930   0.00122  -0.0346   0.2784   1.0000  86.3046 254.0000
   3.500   0.6230   0.01001   0.00146  -0.0342   0.2073   1.0000  94.3526 254.0000
   4.000   0.6758   0.01102   0.00180  -0.0339   0.1233   1.0000 104.0538 254.0000
   4.500   0.7278   0.01252   0.00256  -0.0334   0.0598   1.0000 111.7063 254.0000
   5.000   0.7794   0.01426   0.00363  -0.0326   0.0377   1.0000 114.6225 254.0000
   5.500   0.8294   0.01637   0.00496  -0.0316   0.0291   1.0000 115.8799 254.0000
   6.000   0.8791   0.01891   0.00683  -0.0304   0.0247   1.0000 116.6122 254.0000
   6.500   0.9256   0.02329   0.00994  -0.0290   0.0221   1.0000 117.0465 254.0000
   7.000   0.9715   0.02763   0.01417  -0.0274   0.0202   1.0000 117.4298 254.0000
   7.500   1.0020   0.03732   0.02331  -0.0255   0.0209   1.0000 117.2925 254.0000
