  
       XFOIL         Version 6.99
  
 Calculated polar for: 20100901-5f tip_0.65+2                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.149 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1060   0.00775   0.00092  -0.0345   1.0000   1.0000   1.0000 254.0000
  -0.500   0.1591   0.00784   0.00094  -0.0340   1.0000   1.0000   1.0000 254.0000
   0.000   0.2118   0.00797   0.00106  -0.0335   1.0000   1.0000   1.0000 254.0000
   0.500   0.2644   0.00816   0.00128  -0.0332   1.0000   1.0000   1.0000 254.0000
   1.000   0.3395   0.00840   0.00159  -0.0376   0.9811   1.0000   4.1888 254.0000
   1.500   0.4262   0.00843   0.00156  -0.0421   0.8673   1.0000  17.0590 254.0000
   2.000   0.4703   0.00915   0.00142  -0.0370   0.6602   1.0000  43.4046 254.0000
   2.500   0.5169   0.01045   0.00162  -0.0344   0.4784   1.0000  63.8238 254.0000
   3.000   0.5677   0.01162   0.00199  -0.0334   0.3690   1.0000  76.1077 254.0000
   3.500   0.6195   0.01267   0.00242  -0.0326   0.2829   1.0000  85.7899 254.0000
   4.000   0.6712   0.01385   0.00286  -0.0320   0.1858   1.0000  96.8079 254.0000
   4.500   0.7211   0.01600   0.00387  -0.0313   0.0985   1.0000 106.9773 254.0000
   5.000   0.7707   0.01867   0.00550  -0.0301   0.0635   1.0000 111.2342 254.0000
   5.500   0.8203   0.02211   0.00764  -0.0289   0.0496   1.0000 113.0065 254.0000
   6.000   0.8703   0.02619   0.01075  -0.0275   0.0423   1.0000 113.9794 254.0000
