  
       XFOIL         Version 6.99
  
 Calculated polar for: 20100901-5f tip_0.65+2                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.145 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1057   0.00786   0.00093  -0.0344   1.0000   1.0000   1.0000 254.0000
  -0.500   0.1588   0.00794   0.00095  -0.0339   1.0000   1.0000   1.0000 254.0000
   0.000   0.2115   0.00808   0.00107  -0.0334   1.0000   1.0000   1.0000 254.0000
   0.500   0.2640   0.00827   0.00129  -0.0331   1.0000   1.0000   1.0000 254.0000
   1.000   0.3346   0.00853   0.00162  -0.0367   0.9854   1.0000   3.6529 254.0000
   1.500   0.4260   0.00855   0.00161  -0.0422   0.8754   1.0000  16.1515 254.0000
   2.000   0.4710   0.00922   0.00146  -0.0372   0.6695   1.0000  42.3561 254.0000
   2.500   0.5172   0.01054   0.00166  -0.0345   0.4844   1.0000  63.1430 254.0000
   3.000   0.5677   0.01172   0.00204  -0.0333   0.3728   1.0000  75.6792 254.0000
   3.500   0.6194   0.01279   0.00247  -0.0326   0.2860   1.0000  85.4441 254.0000
   4.000   0.6710   0.01399   0.00293  -0.0319   0.1883   1.0000  96.5257 254.0000
   4.500   0.7210   0.01613   0.00396  -0.0312   0.1001   1.0000 106.7941 254.0000
   5.000   0.7702   0.01891   0.00555  -0.0300   0.0649   1.0000 111.0616 254.0000
   5.500   0.8206   0.02204   0.00771  -0.0287   0.0506   1.0000 112.8835 254.0000
   6.000   0.8707   0.02608   0.01094  -0.0273   0.0433   1.0000 113.8518 254.0000
