  
       XFOIL         Version 6.99
  
 Calculated polar for: 20100901-5f tip_0.65+2                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.135 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1049   0.00816   0.00096  -0.0343   1.0000   1.0000   1.0000 254.0000
  -0.500   0.1579   0.00824   0.00099  -0.0338   1.0000   1.0000   1.0000 254.0000
   0.000   0.2105   0.00838   0.00110  -0.0333   1.0000   1.0000   1.0000 254.0000
   0.500   0.2629   0.00857   0.00133  -0.0329   1.0000   1.0000   1.0000 254.0000
   1.000   0.3192   0.00887   0.00169  -0.0337   0.9970   1.0000   1.9187 254.0000
   1.500   0.4240   0.00891   0.00177  -0.0424   0.8972   1.0000  13.7107 254.0000
   2.000   0.4728   0.00943   0.00160  -0.0379   0.6945   1.0000  39.4897 254.0000
   2.500   0.5178   0.01078   0.00177  -0.0346   0.5015   1.0000  61.2307 254.0000
   3.000   0.5679   0.01202   0.00216  -0.0333   0.3843   1.0000  74.3868 254.0000
   3.500   0.6192   0.01316   0.00263  -0.0324   0.2950   1.0000  84.4290 254.0000
   4.000   0.6705   0.01441   0.00312  -0.0317   0.1959   1.0000  95.6560 254.0000
   4.500   0.7202   0.01662   0.00416  -0.0309   0.1061   1.0000 106.0730 254.0000
   5.000   0.7699   0.01936   0.00587  -0.0297   0.0685   1.0000 110.6135 254.0000
   5.500   0.8203   0.02278   0.00828  -0.0283   0.0536   1.0000 112.4914 254.0000
   6.000   0.8702   0.02735   0.01211  -0.0268   0.0466   1.0000 113.4162 254.0000
   6.500   0.9156   0.03387   0.01827  -0.0251   0.0443   1.0000 113.7181 254.0000
   7.000   0.9528   0.04186   0.02494  -0.0242   0.0425   1.0000 113.9575 254.0000
