  
       XFOIL         Version 6.99
  
 Calculated polar for: 20100901-5f tip_0.65+2                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.096 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1012   0.00966   0.00113  -0.0337   1.0000   1.0000   1.0000 254.0000
  -0.500   0.1539   0.00975   0.00114  -0.0332   1.0000   1.0000   1.0000 254.0000
   0.000   0.2060   0.00989   0.00126  -0.0326   1.0000   1.0000   1.0000 254.0000
   0.500   0.2577   0.01010   0.00150  -0.0322   1.0000   1.0000   1.0000 254.0000
   1.000   0.3090   0.01041   0.00188  -0.0320   1.0000   1.0000   1.0000 254.0000
   1.500   0.3836   0.01086   0.00249  -0.0369   0.9804   1.0000   4.2747 254.0000
   2.000   0.4807   0.01088   0.00243  -0.0418   0.8125   1.0000  23.2157 254.0000
   2.500   0.5222   0.01207   0.00243  -0.0358   0.5865   1.0000  51.6835 254.0000
   3.000   0.5696   0.01360   0.00290  -0.0333   0.4435   1.0000  67.7382 254.0000
   3.500   0.6191   0.01508   0.00355  -0.0319   0.3397   1.0000  79.4052 254.0000
   4.000   0.6686   0.01670   0.00429  -0.0307   0.2341   1.0000  91.3047 254.0000
   4.500   0.7178   0.01904   0.00546  -0.0295   0.1368   1.0000 102.4760 254.0000
   5.000   0.7675   0.02228   0.00741  -0.0282   0.0910   1.0000 107.8793 254.0000
   5.500   0.8188   0.02652   0.01062  -0.0267   0.0722   1.0000 110.1593 254.0000
   6.000   0.8681   0.03209   0.01571  -0.0252   0.0633   1.0000 111.2640 254.0000
   6.500   0.9099   0.03985   0.02351  -0.0238   0.0598   1.0000 111.7026 254.0000
   7.000   0.9361   0.05274   0.03662  -0.0238   0.0666   1.0000 110.8498 254.0000
