  
       XFOIL         Version 6.99
  
 Calculated polar for: 20100901-5f tip_0.65+2                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.097 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1012   0.00964   0.00112  -0.0338   1.0000   1.0000   1.0000 254.0000
  -0.500   0.1539   0.00973   0.00114  -0.0332   1.0000   1.0000   1.0000 254.0000
   0.000   0.2060   0.00987   0.00126  -0.0327   1.0000   1.0000   1.0000 254.0000
   0.500   0.2578   0.01008   0.00149  -0.0322   1.0000   1.0000   1.0000 254.0000
   1.000   0.3090   0.01039   0.00188  -0.0320   1.0000   1.0000   1.0000 254.0000
   1.500   0.3848   0.01083   0.00248  -0.0371   0.9792   1.0000   4.4154 254.0000
   2.000   0.4806   0.01086   0.00241  -0.0418   0.8108   1.0000  23.4107 254.0000
   2.500   0.5221   0.01205   0.00242  -0.0358   0.5852   1.0000  51.8293 254.0000
   3.000   0.5695   0.01358   0.00289  -0.0333   0.4426   1.0000  67.8337 254.0000
   3.500   0.6191   0.01505   0.00354  -0.0319   0.3389   1.0000  79.4933 254.0000
   4.000   0.6687   0.01666   0.00427  -0.0307   0.2333   1.0000  91.3904 254.0000
   4.500   0.7179   0.01900   0.00544  -0.0295   0.1362   1.0000 102.5416 254.0000
   5.000   0.7675   0.02224   0.00736  -0.0282   0.0907   1.0000 107.9160 254.0000
   5.500   0.8188   0.02647   0.01062  -0.0268   0.0719   1.0000 110.1974 254.0000
   6.000   0.8681   0.03204   0.01570  -0.0252   0.0631   1.0000 111.2950 254.0000
   6.500   0.9105   0.03941   0.02294  -0.0239   0.0591   1.0000 111.7874 254.0000
   7.000   0.9296   0.05539   0.03995  -0.0248   0.0697   1.0000 110.4662 254.0000
   7.500   0.8368   0.09364   0.07586  -0.0523   0.1542   1.0000 100.4427 254.0000
   8.000   0.8861   0.10210   0.08916  -0.0606   0.1390   1.0000 102.2107 254.0000
   8.500   0.8821   0.11154   0.09842  -0.0651   0.1308   1.0000 103.1707 254.0000
   9.000   0.8878   0.12054   0.10673  -0.0668   0.1233   1.0000 104.0543 254.0000
   9.500   0.8934   0.12948   0.11529  -0.0689   0.1150   1.0000 105.0189 254.0000
