  
       XFOIL         Version 6.99
  
 Calculated polar for: 20100901-5f tip_0.65+2                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.111 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1027   0.00901   0.00106  -0.0340   1.0000   1.0000   1.0000 254.0000
  -0.500   0.1556   0.00910   0.00107  -0.0334   1.0000   1.0000   1.0000 254.0000
   0.000   0.2079   0.00923   0.00119  -0.0329   1.0000   1.0000   1.0000 254.0000
   0.500   0.2599   0.00944   0.00142  -0.0325   1.0000   1.0000   1.0000 254.0000
   1.000   0.3114   0.00975   0.00180  -0.0323   1.0000   1.0000   1.0000 254.0000
   1.500   0.4091   0.01000   0.00221  -0.0410   0.9489   1.0000   7.8819 254.0000
   2.000   0.4776   0.01018   0.00204  -0.0400   0.7655   1.0000  28.4959 254.0000
   2.500   0.5201   0.01149   0.00212  -0.0351   0.5499   1.0000  55.7935 254.0000
   3.000   0.5686   0.01290   0.00256  -0.0332   0.4177   1.0000  70.6416 254.0000
   3.500   0.6189   0.01424   0.00313  -0.0321   0.3203   1.0000  81.5886 254.0000
   4.000   0.6692   0.01568   0.00374  -0.0311   0.2180   1.0000  93.1245 254.0000
   4.500   0.7185   0.01797   0.00481  -0.0301   0.1236   1.0000 104.0122 254.0000
   5.000   0.7680   0.02113   0.00668  -0.0288   0.0815   1.0000 109.0254 254.0000
   5.500   0.8191   0.02493   0.00956  -0.0274   0.0639   1.0000 111.1911 254.0000
   6.000   0.8689   0.03012   0.01401  -0.0259   0.0561   1.0000 112.1731 254.0000
   6.500   0.9119   0.03760   0.02163  -0.0243   0.0530   1.0000 112.5705 254.0000
   7.000   0.9376   0.05088   0.03538  -0.0240   0.0597   1.0000 111.7135 254.0000
