  
       XFOIL         Version 6.99
  
 Calculated polar for: 20100901-5f tip_0.65+2                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.351 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1142   0.00509   0.00062  -0.0358   1.0000   1.0000   1.0000 254.0000
  -0.500   0.1683   0.00517   0.00065  -0.0354   1.0000   1.0000   1.0000 254.0000
   0.000   0.2473   0.00523   0.00069  -0.0402   0.9745   1.0000   4.9785 254.0000
   0.500   0.3145   0.00529   0.00063  -0.0416   0.8931   1.0000  14.1677 254.0000
   1.000   0.3603   0.00579   0.00054  -0.0380   0.7433   1.0000  30.9899 254.0000
   1.500   0.4097   0.00671   0.00058  -0.0362   0.5659   1.0000  53.9990 254.0000
   2.000   0.4620   0.00759   0.00072  -0.0355   0.4211   1.0000  70.2612 254.0000
   2.500   0.5157   0.00831   0.00092  -0.0351   0.3318   1.0000  80.2941 254.0000
   3.000   0.5697   0.00896   0.00113  -0.0348   0.2639   1.0000  87.9355 254.0000
   3.500   0.6236   0.00965   0.00135  -0.0345   0.1941   1.0000  95.8567 254.0000
   4.000   0.6766   0.01063   0.00170  -0.0341   0.1133   1.0000 105.2266 254.0000
   4.500   0.7289   0.01203   0.00241  -0.0337   0.0550   1.0000 112.3133 254.0000
   5.000   0.7804   0.01377   0.00345  -0.0329   0.0345   1.0000 115.0748 254.0000
   5.500   0.8311   0.01569   0.00473  -0.0320   0.0269   1.0000 116.2352 254.0000
   6.000   0.8795   0.01848   0.00654  -0.0308   0.0223   1.0000 117.0173 254.0000
   6.500   0.9291   0.02127   0.00891  -0.0295   0.0201   1.0000 117.4435 254.0000
   7.000   0.9754   0.02472   0.01155  -0.0284   0.0178   1.0000 117.8960 254.0000
   7.500   1.0112   0.03262   0.01816  -0.0267   0.0174   1.0000 117.9758 254.0000
   8.000   1.0355   0.04172   0.02660  -0.0254   0.0174   1.0000 117.9710 254.0000
