  
       XFOIL         Version 6.99
  
 Calculated polar for: 20100901-5f tip_0.65+2                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.228 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1102   0.00630   0.00075  -0.0352   1.0000   1.0000   1.0000 254.0000
  -0.500   0.1638   0.00638   0.00079  -0.0347   1.0000   1.0000   1.0000 254.0000
   0.000   0.2172   0.00650   0.00090  -0.0343   1.0000   1.0000   1.0000 254.0000
   0.500   0.2931   0.00663   0.00105  -0.0386   0.9789   1.0000   4.4561 254.0000
   1.000   0.3712   0.00666   0.00100  -0.0420   0.8900   1.0000  14.5121 254.0000
   1.500   0.4164   0.00720   0.00088  -0.0378   0.7177   1.0000  33.8756 254.0000
   2.000   0.4639   0.00829   0.00096  -0.0354   0.5289   1.0000  58.1473 254.0000
   2.500   0.5153   0.00930   0.00118  -0.0345   0.3959   1.0000  73.0865 254.0000
   3.000   0.5682   0.01015   0.00147  -0.0340   0.3124   1.0000  82.4757 254.0000
   3.500   0.6214   0.01096   0.00175  -0.0336   0.2370   1.0000  90.9789 254.0000
   4.000   0.6740   0.01199   0.00212  -0.0332   0.1469   1.0000 101.2901 254.0000
   5.000   0.7758   0.01587   0.00428  -0.0317   0.0461   1.0000 113.4800 254.0000
   5.500   0.8254   0.01836   0.00585  -0.0305   0.0360   1.0000 114.8654 254.0000
   6.000   0.8751   0.02166   0.00838  -0.0291   0.0310   1.0000 115.5994 254.0000
   6.500   0.9220   0.02634   0.01201  -0.0278   0.0277   1.0000 116.1129 254.0000
   7.000   0.9632   0.03322   0.01865  -0.0259   0.0268   1.0000 116.2616 254.0000
   7.500   0.9888   0.04362   0.02832  -0.0248   0.0276   1.0000 116.1233 254.0000
