  
       XFOIL         Version 6.99
  
 Calculated polar for: 20100901-5f tip_0.65+2                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.189 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1083   0.00691   0.00082  -0.0349   1.0000   1.0000   1.0000 254.0000
  -0.500   0.1617   0.00700   0.00085  -0.0344   1.0000   1.0000   1.0000 254.0000
   0.000   0.2148   0.00712   0.00097  -0.0339   1.0000   1.0000   1.0000 254.0000
   0.500   0.2678   0.00731   0.00118  -0.0337   1.0000   1.0000   1.0000 254.0000
   1.000   0.3651   0.00738   0.00127  -0.0418   0.9373   1.0000   9.1791 254.0000
   1.500   0.4220   0.00761   0.00114  -0.0397   0.7895   1.0000  25.7979 254.0000
   2.000   0.4660   0.00864   0.00113  -0.0358   0.5855   1.0000  51.7899 254.0000
   2.500   0.5157   0.00979   0.00135  -0.0344   0.4304   1.0000  69.2127 254.0000
   3.000   0.5678   0.01077   0.00168  -0.0337   0.3364   1.0000  79.7687 254.0000
   3.500   0.6205   0.01166   0.00201  -0.0331   0.2567   1.0000  88.7426 254.0000
   4.000   0.6728   0.01275   0.00240  -0.0327   0.1636   1.0000  99.3657 254.0000
   4.500   0.7234   0.01469   0.00334  -0.0321   0.0830   1.0000 108.8467 254.0000
   5.000   0.7735   0.01706   0.00480  -0.0310   0.0533   1.0000 112.5409 254.0000
   5.500   0.8225   0.02019   0.00672  -0.0297   0.0418   1.0000 114.0450 254.0000
   6.000   0.8726   0.02355   0.00923  -0.0285   0.0355   1.0000 114.9280 254.0000
   6.500   0.9200   0.02867   0.01406  -0.0267   0.0323   1.0000 115.4114 254.0000
   7.000   0.9570   0.03762   0.02261  -0.0249   0.0331   1.0000 115.2874 254.0000
   7.500   0.9813   0.04860   0.03313  -0.0241   0.0359   1.0000 114.8734 254.0000
