  
       XFOIL         Version 6.99
  
 Calculated polar for: 20100901-5f tip_0.65+2                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.120 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1037   0.00863   0.00102  -0.0341   1.0000   1.0000   1.0000 254.0000
  -0.500   0.1566   0.00872   0.00103  -0.0336   1.0000   1.0000   1.0000 254.0000
   0.000   0.2090   0.00885   0.00115  -0.0331   1.0000   1.0000   1.0000 254.0000
   0.500   0.2612   0.00905   0.00138  -0.0327   1.0000   1.0000   1.0000 254.0000
   1.000   0.3130   0.00936   0.00175  -0.0326   1.0000   1.0000   1.0000 254.0000
   1.500   0.4176   0.00950   0.00202  -0.0420   0.9274   1.0000  10.2939 254.0000
   2.000   0.4757   0.00982   0.00183  -0.0390   0.7351   1.0000  31.9128 254.0000
   2.500   0.5190   0.01117   0.00196  -0.0349   0.5283   1.0000  58.2143 254.0000
   3.000   0.5682   0.01251   0.00237  -0.0332   0.4029   1.0000  72.3003 254.0000
   3.500   0.6190   0.01376   0.00290  -0.0322   0.3093   1.0000  82.8258 254.0000
   4.000   0.6697   0.01511   0.00346  -0.0314   0.2082   1.0000  94.2484 254.0000
   4.500   0.7192   0.01735   0.00450  -0.0305   0.1156   1.0000 104.9577 254.0000
   5.000   0.7689   0.02028   0.00633  -0.0292   0.0754   1.0000 109.7637 254.0000
   5.500   0.8195   0.02382   0.00882  -0.0278   0.0589   1.0000 111.8201 254.0000
   6.000   0.8698   0.02863   0.01292  -0.0263   0.0515   1.0000 112.7639 254.0000
   6.500   0.9137   0.03576   0.01939  -0.0248   0.0487   1.0000 113.1270 254.0000
   7.000   0.9468   0.04545   0.02866  -0.0237   0.0491   1.0000 113.0790 254.0000
