  
       XFOIL         Version 6.99
  
 Calculated polar for: 20100901-5f tip_0.65+2                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.284 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1123   0.00565   0.00068  -0.0355   1.0000   1.0000   1.0000 254.0000
  -0.500   0.1661   0.00573   0.00072  -0.0351   1.0000   1.0000   1.0000 254.0000
   0.000   0.2246   0.00584   0.00082  -0.0357   0.9968   1.0000   1.9648 254.0000
   0.500   0.3118   0.00588   0.00083  -0.0419   0.9430   1.0000   8.5367 254.0000
   1.000   0.3662   0.00608   0.00073  -0.0399   0.8223   1.0000  22.1165 254.0000
   1.500   0.4119   0.00693   0.00069  -0.0366   0.6365   1.0000  46.0692 254.0000
   2.000   0.4625   0.00792   0.00082  -0.0354   0.4699   1.0000  64.7783 254.0000
   2.500   0.5153   0.00878   0.00103  -0.0348   0.3612   1.0000  76.9842 254.0000
   3.000   0.5690   0.00951   0.00128  -0.0344   0.2868   1.0000  85.3484 254.0000
   3.500   0.6226   0.01023   0.00152  -0.0340   0.2147   1.0000  93.5016 254.0000
   4.000   0.6754   0.01124   0.00187  -0.0337   0.1289   1.0000 103.3998 254.0000
   4.500   0.7271   0.01283   0.00266  -0.0332   0.0628   1.0000 111.3335 254.0000
   5.000   0.7783   0.01470   0.00381  -0.0323   0.0397   1.0000 114.3457 254.0000
   5.500   0.8287   0.01679   0.00519  -0.0313   0.0307   1.0000 115.6424 254.0000
   6.000   0.8776   0.01978   0.00731  -0.0300   0.0263   1.0000 116.3473 254.0000
   6.500   0.9261   0.02307   0.00981  -0.0288   0.0233   1.0000 116.8484 254.0000
   7.000   0.9692   0.02882   0.01486  -0.0272   0.0214   1.0000 117.1875 254.0000
   7.500   1.0002   0.03796   0.02326  -0.0255   0.0217   1.0000 117.1199 254.0000
