  
       XFOIL         Version 6.99
  
 Calculated polar for: 20100901-5f tip_0.65+2                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.272 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1119   0.00577   0.00069  -0.0354   1.0000   1.0000   1.0000 254.0000
  -0.500   0.1657   0.00585   0.00073  -0.0350   1.0000   1.0000   1.0000 254.0000
   0.000   0.2194   0.00597   0.00084  -0.0347   1.0000   1.0000   1.0000 254.0000
   0.500   0.3094   0.00602   0.00088  -0.0415   0.9512   1.0000   7.6121 254.0000
   1.000   0.3676   0.00617   0.00078  -0.0404   0.8366   1.0000  20.5131 254.0000
   1.500   0.4126   0.00698   0.00072  -0.0368   0.6516   1.0000  44.3711 254.0000
   2.000   0.4627   0.00799   0.00085  -0.0354   0.4809   1.0000  63.5425 254.0000
   2.500   0.5153   0.00888   0.00106  -0.0348   0.3675   1.0000  76.2821 254.0000
   3.000   0.5688   0.00963   0.00131  -0.0343   0.2917   1.0000  84.7974 254.0000
   3.500   0.6223   0.01037   0.00156  -0.0340   0.2192   1.0000  92.9920 254.0000
   4.000   0.6751   0.01139   0.00191  -0.0336   0.1324   1.0000 102.9861 254.0000
   4.500   0.7267   0.01303   0.00272  -0.0331   0.0647   1.0000 111.0931 254.0000
   5.000   0.7777   0.01497   0.00390  -0.0322   0.0409   1.0000 114.1819 254.0000
   5.500   0.8280   0.01713   0.00536  -0.0311   0.0317   1.0000 115.4991 254.0000
   6.000   0.8767   0.02028   0.00755  -0.0298   0.0272   1.0000 116.1948 254.0000
   6.500   0.9256   0.02366   0.01035  -0.0285   0.0241   1.0000 116.7044 254.0000
   7.000   0.9674   0.02980   0.01525  -0.0271   0.0221   1.0000 117.0530 254.0000
