  
       XFOIL         Version 6.99
  
 Calculated polar for: 20100901-5f tip_0.65+2                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.125 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1041   0.00847   0.00100  -0.0342   1.0000   1.0000   1.0000 254.0000
  -0.500   0.1570   0.00856   0.00102  -0.0337   1.0000   1.0000   1.0000 254.0000
   0.000   0.2095   0.00870   0.00114  -0.0331   1.0000   1.0000   1.0000 254.0000
   0.500   0.2617   0.00890   0.00136  -0.0328   1.0000   1.0000   1.0000 254.0000
   1.000   0.3137   0.00920   0.00173  -0.0327   1.0000   1.0000   1.0000 254.0000
   1.500   0.4202   0.00930   0.00194  -0.0423   0.9181   1.0000  11.3505 254.0000
   2.000   0.4748   0.00969   0.00175  -0.0387   0.7220   1.0000  33.3904 254.0000
   2.500   0.5186   0.01104   0.00189  -0.0348   0.5195   1.0000  59.2093 254.0000
   3.000   0.5680   0.01235   0.00230  -0.0332   0.3971   1.0000  72.9503 254.0000
   3.500   0.6190   0.01356   0.00281  -0.0323   0.3045   1.0000  83.3557 254.0000
   4.000   0.6700   0.01487   0.00334  -0.0315   0.2041   1.0000  94.7209 254.0000
   4.500   0.7197   0.01709   0.00442  -0.0306   0.1119   1.0000 105.3923 254.0000
   5.000   0.7687   0.02011   0.00611  -0.0294   0.0735   1.0000 110.0015 254.0000
   5.500   0.8193   0.02367   0.00856  -0.0281   0.0572   1.0000 112.0327 254.0000
   6.000   0.8692   0.02851   0.01231  -0.0267   0.0497   1.0000 112.9954 254.0000
   6.500   0.9139   0.03549   0.01956  -0.0248   0.0477   1.0000 113.2637 254.0000
   7.000   0.9453   0.04561   0.02956  -0.0238   0.0483   1.0000 113.1882 254.0000
