  
       XFOIL         Version 6.99
  
 Calculated polar for: 20140417-35_0.65+2                              
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.097 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1402   0.00999   0.00150  -0.0427   1.0000   1.0000   1.0000 249.0000
  -0.500   0.1934   0.01013   0.00155  -0.0423   1.0000   1.0000   1.0000 249.0000
   0.000   0.2461   0.01034   0.00172  -0.0420   1.0000   1.0000   1.0000 249.0000
   0.500   0.2986   0.01064   0.00203  -0.0419   1.0000   1.0000   1.0000 249.0000
   1.000   0.3504   0.01109   0.00256  -0.0422   1.0000   1.0000   1.0000 249.0000
   1.500   0.4701   0.01108   0.00272  -0.0543   0.9118   1.0000  12.0429 249.0000
   2.000   0.5374   0.01141   0.00230  -0.0526   0.6977   1.0000  36.3248 249.0000
   2.500   0.5844   0.01283   0.00262  -0.0494   0.5474   1.0000  53.3097 249.0000
   3.000   0.6335   0.01419   0.00316  -0.0475   0.4528   1.0000  63.9852 249.0000
   3.500   0.6839   0.01548   0.00380  -0.0461   0.3784   1.0000  72.3951 249.0000
   4.000   0.7344   0.01683   0.00452  -0.0449   0.3148   1.0000  79.5901 249.0000
   5.000   0.8341   0.01989   0.00624  -0.0425   0.2005   1.0000  92.6269 249.0000
   5.500   0.8820   0.02177   0.00716  -0.0411   0.1440   1.0000  99.1761 249.0000
   6.000   0.9288   0.02462   0.00870  -0.0395   0.0959   1.0000 104.8812 249.0000
   6.500   0.9753   0.02872   0.01133  -0.0378   0.0694   1.0000 108.1431 249.0000
   7.000   1.0198   0.03409   0.01560  -0.0357   0.0565   1.0000 109.7812 249.0000
   7.500   1.0521   0.04230   0.02334  -0.0333   0.0510   1.0000 110.5005 249.0000
   8.000   1.0626   0.05413   0.03517  -0.0317   0.0513   1.0000 110.4684 249.0000
   8.500   1.0531   0.06711   0.04785  -0.0324   0.0537   1.0000 110.1449 249.0000
