  
       XFOIL         Version 6.99
  
 Calculated polar for: 20140417-35_0.65+2                              
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.325 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1621   0.00562   0.00095  -0.0466   1.0000   1.0000   1.0000 249.0000
  -0.500   0.2290   0.00571   0.00100  -0.0490   0.9922   1.0000   2.6646 249.0000
   0.000   0.3152   0.00566   0.00091  -0.0550   0.9553   1.0000   7.0999 249.0000
   0.500   0.3824   0.00567   0.00068  -0.0560   0.8501   1.0000  19.0545 249.0000
   1.000   0.4283   0.00655   0.00060  -0.0527   0.6496   1.0000  41.7836 249.0000
   1.500   0.4785   0.00741   0.00073  -0.0513   0.5167   1.0000  56.7753 249.0000
   2.000   0.5310   0.00810   0.00088  -0.0506   0.4265   1.0000  66.9543 249.0000
   2.500   0.5842   0.00873   0.00106  -0.0500   0.3558   1.0000  74.9531 249.0000
   3.000   0.6376   0.00934   0.00126  -0.0495   0.2990   1.0000  81.3910 249.0000
   3.500   0.6909   0.00997   0.00150  -0.0490   0.2502   1.0000  86.9444 249.0000
   4.000   0.7441   0.01064   0.00176  -0.0485   0.2046   1.0000  92.1532 249.0000
   4.500   0.7970   0.01137   0.00206  -0.0480   0.1582   1.0000  97.5158 249.0000
   5.000   0.8492   0.01226   0.00244  -0.0474   0.1143   1.0000 102.6767 249.0000
   5.500   0.9003   0.01345   0.00299  -0.0467   0.0696   1.0000 108.1144 249.0000
   6.000   0.9495   0.01527   0.00398  -0.0456   0.0369   1.0000 112.4291 249.0000
   6.500   0.9965   0.01760   0.00534  -0.0442   0.0252   1.0000 114.1998 249.0000
   7.000   1.0414   0.02038   0.00705  -0.0426   0.0195   1.0000 115.1879 249.0000
   7.500   1.0855   0.02326   0.00894  -0.0409   0.0161   1.0000 115.8611 249.0000
