  
       XFOIL         Version 6.99
  
 Calculated polar for: 20140417-35_0.65+2                              
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.255 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1578   0.00630   0.00104  -0.0458   1.0000   1.0000   1.0000 249.0000
  -0.500   0.2125   0.00643   0.00111  -0.0456   1.0000   1.0000   1.0000 249.0000
   0.000   0.2904   0.00653   0.00120  -0.0503   0.9832   1.0000   3.8589 249.0000
   0.500   0.3753   0.00643   0.00106  -0.0556   0.9236   1.0000  10.7018 249.0000
   1.000   0.4334   0.00673   0.00079  -0.0541   0.7551   1.0000  29.8167 249.0000
   1.500   0.4797   0.00779   0.00085  -0.0514   0.5758   1.0000  50.1026 249.0000
   2.000   0.5307   0.00862   0.00103  -0.0503   0.4673   1.0000  62.3490 249.0000
   2.500   0.5830   0.00935   0.00123  -0.0495   0.3863   1.0000  71.4940 249.0000
   3.000   0.6359   0.01005   0.00147  -0.0489   0.3240   1.0000  78.5551 249.0000
   3.500   0.6888   0.01076   0.00174  -0.0483   0.2712   1.0000  84.5452 249.0000
   4.000   0.7415   0.01151   0.00205  -0.0477   0.2227   1.0000  90.0766 249.0000
   4.500   0.7940   0.01231   0.00239  -0.0471   0.1749   1.0000  95.5861 249.0000
   5.000   0.8458   0.01328   0.00280  -0.0465   0.1286   1.0000 100.9875 249.0000
   5.500   0.8967   0.01452   0.00338  -0.0458   0.0804   1.0000 106.7725 249.0000
   6.000   0.9451   0.01658   0.00449  -0.0446   0.0443   1.0000 111.4064 249.0000
   6.500   0.9915   0.01910   0.00595  -0.0431   0.0303   1.0000 113.4061 249.0000
   7.000   1.0363   0.02216   0.00787  -0.0413   0.0236   1.0000 114.4695 249.0000
   7.500   1.0769   0.02701   0.01101  -0.0393   0.0203   1.0000 115.0397 249.0000
   8.000   1.1167   0.03137   0.01483  -0.0370   0.0178   1.0000 115.5165 249.0000
   8.500   1.1404   0.03937   0.02197  -0.0342   0.0174   1.0000 115.5963 249.0000
   9.000   1.1312   0.05176   0.03385  -0.0318   0.0185   1.0000 115.3777 249.0000
   9.500   1.1004   0.06272   0.04457  -0.0319   0.0193   1.0000 115.2337 249.0000
  10.000   1.0617   0.07746   0.05977  -0.0452   0.0195   1.0000 115.1939 249.0000
