  
       XFOIL         Version 6.99
  
 Calculated polar for: 20140417-35_0.65+2                              
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.054 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1292   0.01322   0.00189  -0.0409   1.0000   1.0000   1.0000 249.0000
  -0.500   0.1816   0.01338   0.00192  -0.0405   1.0000   1.0000   1.0000 249.0000
   0.000   0.2333   0.01361   0.00209  -0.0401   1.0000   1.0000   1.0000 249.0000
   0.500   0.2844   0.01393   0.00242  -0.0398   1.0000   1.0000   1.0000 249.0000
   1.000   0.3348   0.01440   0.00297  -0.0398   1.0000   1.0000   1.0000 249.0000
   1.500   0.3833   0.01524   0.00397  -0.0407   1.0000   1.0000   1.0000 249.0000
   2.000   0.5305   0.01583   0.00499  -0.0591   0.8815   1.0000  15.4861 249.0000
   2.500   0.5950   0.01639   0.00471  -0.0547   0.6923   1.0000  36.9435 249.0000
   3.000   0.6409   0.01821   0.00554  -0.0503   0.5680   1.0000  50.9898 249.0000
   3.500   0.6900   0.02018   0.00677  -0.0478   0.4753   1.0000  61.4392 249.0000
   4.000   0.7391   0.02226   0.00813  -0.0455   0.3998   1.0000  69.9676 249.0000
   4.500   0.7880   0.02456   0.00981  -0.0435   0.3313   1.0000  77.7233 249.0000
   5.000   0.8361   0.02714   0.01162  -0.0414   0.2681   1.0000  84.9063 249.0000
   6.000   0.9279   0.03396   0.01622  -0.0370   0.1540   1.0000  98.0043 249.0000
   6.500   0.9695   0.04018   0.02176  -0.0349   0.1219   1.0000 101.7729 249.0000
   7.000   1.0003   0.04923   0.03052  -0.0333   0.1071   1.0000 103.5378 249.0000
   7.500   1.0151   0.06050   0.04162  -0.0334   0.1011   1.0000 104.2559 249.0000
