  
       XFOIL         Version 6.99
  
 Calculated polar for: 20140417-40_0.65+2                              
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.331 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1729   0.00567   0.00104  -0.0491   1.0000   1.0000   1.0000 249.0000
  -0.500   0.2533   0.00572   0.00104  -0.0543   0.9835   1.0000   3.8153 249.0000
   0.000   0.3332   0.00563   0.00091  -0.0588   0.9437   1.0000   8.4231 249.0000
   0.500   0.3958   0.00568   0.00068  -0.0588   0.8398   1.0000  20.2267 249.0000
   1.000   0.4426   0.00647   0.00061  -0.0558   0.6633   1.0000  40.2308 249.0000
   1.500   0.4927   0.00731   0.00072  -0.0544   0.5339   1.0000  54.8211 249.0000
   2.000   0.5450   0.00800   0.00087  -0.0536   0.4433   1.0000  65.0488 249.0000
   2.500   0.5980   0.00863   0.00104  -0.0530   0.3711   1.0000  73.2080 249.0000
   3.000   0.6513   0.00925   0.00124  -0.0525   0.3128   1.0000  79.8051 249.0000
   3.500   0.7046   0.00987   0.00147  -0.0520   0.2631   1.0000  85.4498 249.0000
   4.000   0.7578   0.01053   0.00174  -0.0515   0.2175   1.0000  90.6593 249.0000
   4.500   0.8105   0.01127   0.00202  -0.0510   0.1704   1.0000  96.0792 249.0000
   5.000   0.8627   0.01213   0.00238  -0.0504   0.1246   1.0000 101.4400 249.0000
   5.500   0.9138   0.01326   0.00287  -0.0497   0.0777   1.0000 107.0825 249.0000
   6.000   0.9626   0.01511   0.00383  -0.0487   0.0385   1.0000 112.1883 249.0000
   6.500   1.0097   0.01734   0.00511  -0.0472   0.0248   1.0000 114.2487 249.0000
   7.000   1.0543   0.02007   0.00675  -0.0455   0.0189   1.0000 115.2900 249.0000
   7.500   1.0951   0.02379   0.00906  -0.0436   0.0152   1.0000 116.0297 249.0000
   8.000   1.1361   0.02780   0.01210  -0.0413   0.0138   1.0000 116.3630 249.0000
   8.500   1.1673   0.03389   0.01711  -0.0385   0.0131   1.0000 116.5383 249.0000
