  
       XFOIL         Version 6.99
  
 Calculated polar for: 20140417-40_0.65+2                              
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.326 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1726   0.00571   0.00104  -0.0490   1.0000   1.0000   1.0000 249.0000
  -0.500   0.2512   0.00577   0.00105  -0.0538   0.9845   1.0000   3.6954 249.0000
   0.000   0.3325   0.00569   0.00093  -0.0587   0.9461   1.0000   8.1481 249.0000
   0.500   0.3959   0.00571   0.00070  -0.0589   0.8453   1.0000  19.5953 249.0000
   1.000   0.4428   0.00648   0.00061  -0.0559   0.6687   1.0000  39.6126 249.0000
   1.500   0.4927   0.00733   0.00073  -0.0544   0.5373   1.0000  54.4353 249.0000
   2.000   0.5450   0.00803   0.00088  -0.0536   0.4456   1.0000  64.7810 249.0000
   3.000   0.6512   0.00928   0.00125  -0.0525   0.3143   1.0000  79.6304 249.0000
   3.500   0.7045   0.00992   0.00149  -0.0519   0.2645   1.0000  85.2885 249.0000
   4.000   0.7576   0.01058   0.00175  -0.0514   0.2186   1.0000  90.5318 249.0000
   4.500   0.8103   0.01133   0.00203  -0.0509   0.1714   1.0000  95.9622 249.0000
   5.000   0.8625   0.01218   0.00239  -0.0503   0.1255   1.0000 101.3247 249.0000
   5.500   0.9135   0.01333   0.00289  -0.0497   0.0784   1.0000 106.9940 249.0000
   6.000   0.9622   0.01519   0.00386  -0.0486   0.0389   1.0000 112.1276 249.0000
   6.500   1.0092   0.01746   0.00515  -0.0472   0.0251   1.0000 114.1967 249.0000
   7.000   1.0537   0.02022   0.00681  -0.0454   0.0192   1.0000 115.2426 249.0000
   7.500   1.0942   0.02409   0.00920  -0.0435   0.0153   1.0000 116.0020 249.0000
   8.000   1.1355   0.02803   0.01223  -0.0412   0.0140   1.0000 116.3168 249.0000
   8.500   1.1658   0.03437   0.01749  -0.0383   0.0134   1.0000 116.4755 249.0000
   9.000   1.1909   0.03970   0.02205  -0.0361   0.0122   1.0000 116.7695 249.0000
   9.500   1.1667   0.05246   0.03439  -0.0330   0.0129   1.0000 116.5821 249.0000
  10.000   1.1227   0.06358   0.04549  -0.0347   0.0134   1.0000 116.4638 249.0000
