  
       XFOIL         Version 6.99
  
 Calculated polar for: 20140417-40_0.65+2                              
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.254 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1679   0.00641   0.00114  -0.0481   1.0000   1.0000   1.0000 249.0000
  -0.500   0.2226   0.00657   0.00123  -0.0481   1.0000   1.0000   1.0000 249.0000
   0.000   0.3110   0.00661   0.00126  -0.0549   0.9752   1.0000   4.8088 249.0000
   0.500   0.3906   0.00649   0.00109  -0.0589   0.9160   1.0000  11.5659 249.0000
   1.000   0.4476   0.00674   0.00083  -0.0573   0.7680   1.0000  28.3605 249.0000
   1.500   0.4943   0.00770   0.00086  -0.0546   0.6001   1.0000  47.3615 249.0000
   2.000   0.5447   0.00855   0.00103  -0.0533   0.4891   1.0000  59.8778 249.0000
   2.500   0.5968   0.00929   0.00123  -0.0525   0.4062   1.0000  69.2363 249.0000
   3.000   0.6494   0.01000   0.00146  -0.0518   0.3414   1.0000  76.5625 249.0000
   3.500   0.7022   0.01071   0.00173  -0.0512   0.2870   1.0000  82.7344 249.0000
   4.000   0.7549   0.01145   0.00203  -0.0506   0.2376   1.0000  88.3613 249.0000
   4.500   0.8072   0.01226   0.00236  -0.0500   0.1897   1.0000  93.8528 249.0000
   5.000   0.8591   0.01317   0.00275  -0.0494   0.1410   1.0000  99.5020 249.0000
   5.500   0.9099   0.01437   0.00328  -0.0487   0.0907   1.0000 105.4949 249.0000
   6.500   1.0038   0.01898   0.00576  -0.0460   0.0307   1.0000 113.3321 249.0000
   7.000   1.0482   0.02196   0.00756  -0.0441   0.0233   1.0000 114.5014 249.0000
   7.500   1.0892   0.02630   0.01035  -0.0420   0.0197   1.0000 115.1414 249.0000
   8.000   1.1288   0.03086   0.01398  -0.0397   0.0174   1.0000 115.5987 249.0000
   8.500   1.1550   0.03824   0.02030  -0.0368   0.0169   1.0000 115.6849 249.0000
   9.000   1.1462   0.05081   0.03227  -0.0335   0.0183   1.0000 115.4194 249.0000
   9.500   1.1168   0.06161   0.04277  -0.0326   0.0190   1.0000 115.2663 249.0000
  10.000   1.0779   0.07389   0.05520  -0.0409   0.0194   1.0000 115.1953 249.0000
