  
       XFOIL         Version 6.99
  
 Calculated polar for: 20120105-60T85_0.65+2                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.305 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.2155   0.00617   0.00139  -0.0597   0.9822   1.0000  11.5551 261.0000
  -0.500   0.2959   0.00609   0.00125  -0.0645   0.9586   1.0000  17.2526 261.0000
   0.000   0.3627   0.00600   0.00109  -0.0659   0.9185   1.0000  24.0654 261.0000
   0.500   0.4179   0.00605   0.00092  -0.0647   0.8510   1.0000  32.7174 261.0000
   1.000   0.4682   0.00642   0.00081  -0.0624   0.7497   1.0000  43.0629 261.0000
   1.500   0.5178   0.00710   0.00082  -0.0606   0.6314   1.0000  56.3050 261.0000
   2.000   0.5688   0.00783   0.00093  -0.0594   0.5284   1.0000  64.8861 261.0000
   2.500   0.6209   0.00853   0.00110  -0.0586   0.4458   1.0000  71.7356 261.0000
   3.000   0.6736   0.00920   0.00129  -0.0580   0.3777   1.0000  77.5101 261.0000
   3.500   0.7264   0.00987   0.00152  -0.0575   0.3191   1.0000  82.6920 261.0000
   4.000   0.7791   0.01058   0.00177  -0.0570   0.2648   1.0000  87.7731 261.0000
   4.500   0.8314   0.01136   0.00205  -0.0565   0.2098   1.0000  93.3329 261.0000
   5.000   0.8830   0.01228   0.00239  -0.0559   0.1523   1.0000  99.8525 261.0000
   5.500   0.9332   0.01352   0.00290  -0.0552   0.0922   1.0000 108.0128 261.0000
   6.000   0.9805   0.01553   0.00387  -0.0541   0.0407   1.0000 117.4934 261.0000
   6.500   1.0264   0.01778   0.00505  -0.0526   0.0247   1.0000 121.6058 261.0000
   7.000   1.0699   0.02040   0.00650  -0.0508   0.0184   1.0000 123.5675 261.0000
   7.500   1.1117   0.02346   0.00828  -0.0488   0.0151   1.0000 124.7477 261.0000
   8.000   1.1507   0.02790   0.01117  -0.0463   0.0137   1.0000 125.2722 261.0000
   8.500   1.1866   0.03239   0.01450  -0.0439   0.0124   1.0000 125.8041 261.0000
   9.000   1.2079   0.03912   0.01996  -0.0408   0.0117   1.0000 126.1014 261.0000
   9.500   1.2111   0.04759   0.02718  -0.0371   0.0118   1.0000 126.0482 261.0000
  10.000   1.1494   0.06058   0.04057  -0.0331   0.0134   1.0000 125.3852 261.0000
