  
       XFOIL         Version 6.99
  
 Calculated polar for: 20120105-60T85_0.65+2                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.083 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1485   0.01136   0.00220  -0.0468   1.0000   1.0000   1.0000 261.0000
  -0.500   0.2014   0.01166   0.00238  -0.0470   1.0000   1.0000   1.0000 261.0000
   0.000   0.2531   0.01208   0.00274  -0.0472   1.0000   1.0000   1.0000 261.0000
   0.500   0.3031   0.01270   0.00334  -0.0477   1.0000   1.0000   1.0000 261.0000
   1.000   0.3819   0.01353   0.00424  -0.0544   0.9827   1.0000  11.3814 261.0000
   1.500   0.5039   0.01336   0.00422  -0.0662   0.9184   1.0000  24.0865 261.0000
   2.000   0.5767   0.01296   0.00371  -0.0660   0.8222   1.0000  35.8774 261.0000
   2.500   0.6271   0.01332   0.00344  -0.0617   0.6998   1.0000  49.9993 261.0000
   3.000   0.6744   0.01441   0.00365  -0.0583   0.5880   1.0000  59.9425 261.0000
   3.500   0.7226   0.01573   0.00417  -0.0559   0.4961   1.0000  67.5526 261.0000
   4.000   0.7713   0.01716   0.00481  -0.0540   0.4192   1.0000  73.9717 261.0000
   4.500   0.8199   0.01866   0.00558  -0.0523   0.3476   1.0000  80.1436 261.0000
   5.000   0.8674   0.02027   0.00640  -0.0506   0.2765   1.0000  86.6506 261.0000
   5.500   0.9128   0.02215   0.00720  -0.0488   0.2031   1.0000  94.0493 261.0000
   6.000   0.9557   0.02481   0.00840  -0.0467   0.1284   1.0000 102.8780 261.0000
   6.500   0.9997   0.02892   0.01066  -0.0446   0.0840   1.0000 109.3161 261.0000
   7.000   1.0446   0.03419   0.01424  -0.0424   0.0646   1.0000 112.6300 261.0000
   7.500   1.0828   0.04105   0.01976  -0.0399   0.0557   1.0000 114.3135 261.0000
   8.000   1.1036   0.05064   0.02886  -0.0368   0.0540   1.0000 114.6602 261.0000
   8.500   1.1079   0.06076   0.03849  -0.0348   0.0529   1.0000 114.8655 261.0000
   9.000   1.0761   0.07384   0.05209  -0.0350   0.0565   1.0000 114.1558 261.0000
