  
       XFOIL         Version 6.99
  
 Calculated polar for: 20120105-60T85_0.65+2                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.129 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1601   0.00931   0.00195  -0.0489   1.0000   1.0000   1.0000 261.0000
  -0.500   0.2135   0.00960   0.00215  -0.0491   1.0000   1.0000   1.0000 261.0000
   0.000   0.2656   0.01003   0.00254  -0.0495   1.0000   1.0000   1.0000 261.0000
   0.500   0.3648   0.01030   0.00283  -0.0588   0.9718   1.0000  14.3309 261.0000
   1.000   0.4581   0.01008   0.00266  -0.0653   0.9234   1.0000  23.3317 261.0000
   1.500   0.5243   0.00988   0.00232  -0.0651   0.8433   1.0000  33.5832 261.0000
   2.000   0.5753   0.01016   0.00207  -0.0619   0.7251   1.0000  45.3189 261.0000
   2.500   0.6228   0.01103   0.00211  -0.0589   0.6029   1.0000  58.6969 261.0000
   3.000   0.6714   0.01208   0.00238  -0.0569   0.5051   1.0000  66.8052 261.0000
   3.500   0.7212   0.01315   0.00277  -0.0556   0.4261   1.0000  73.3898 261.0000
   4.000   0.7713   0.01424   0.00322  -0.0544   0.3582   1.0000  79.2130 261.0000
   4.500   0.8211   0.01537   0.00370  -0.0532   0.2945   1.0000  84.9579 261.0000
   5.000   0.8702   0.01660   0.00425  -0.0521   0.2293   1.0000  91.3059 261.0000
   5.500   0.9178   0.01809   0.00484  -0.0510   0.1583   1.0000  99.1204 261.0000
   6.000   0.9621   0.02065   0.00602  -0.0494   0.0879   1.0000 108.6911 261.0000
   6.500   1.0050   0.02413   0.00777  -0.0474   0.0550   1.0000 114.4570 261.0000
   7.000   1.0494   0.02834   0.01015  -0.0453   0.0418   1.0000 117.2304 261.0000
   7.500   1.0930   0.03324   0.01330  -0.0434   0.0346   1.0000 118.9338 261.0000
   8.000   1.1245   0.04112   0.02018  -0.0400   0.0331   1.0000 119.3216 261.0000
   8.500   1.1380   0.04997   0.02849  -0.0368   0.0317   1.0000 119.6682 261.0000
   9.000   1.1241   0.06136   0.03965  -0.0343   0.0333   1.0000 119.2739 261.0000
