  
       XFOIL         Version 6.99
  
 Calculated polar for: 20120105-60T85_0.65+2                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.312 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.2186   0.00609   0.00136  -0.0603   0.9811   1.0000  11.8921 261.0000
  -0.500   0.2973   0.00601   0.00122  -0.0647   0.9564   1.0000  17.6730 261.0000
   0.000   0.3629   0.00592   0.00106  -0.0659   0.9151   1.0000  24.5653 261.0000
   0.500   0.4177   0.00599   0.00089  -0.0645   0.8463   1.0000  33.2537 261.0000
   1.000   0.4679   0.00638   0.00079  -0.0624   0.7431   1.0000  43.6765 261.0000
   1.500   0.5176   0.00706   0.00080  -0.0606   0.6255   1.0000  56.7996 261.0000
   2.000   0.5688   0.00779   0.00092  -0.0594   0.5239   1.0000  65.2530 261.0000
   2.500   0.6209   0.00849   0.00108  -0.0587   0.4425   1.0000  72.0052 261.0000
   3.000   0.6737   0.00914   0.00128  -0.0581   0.3750   1.0000  77.7498 261.0000
   3.500   0.7266   0.00981   0.00150  -0.0576   0.3168   1.0000  82.9035 261.0000
   4.000   0.7793   0.01051   0.00175  -0.0571   0.2629   1.0000  87.9543 261.0000
   4.500   0.8317   0.01128   0.00203  -0.0565   0.2077   1.0000  93.5579 261.0000
   5.000   0.8833   0.01221   0.00237  -0.0560   0.1507   1.0000 100.0431 261.0000
   5.500   0.9336   0.01343   0.00287  -0.0553   0.0907   1.0000 108.2495 261.0000
   6.000   0.9809   0.01543   0.00383  -0.0542   0.0399   1.0000 117.6694 261.0000
   6.500   1.0270   0.01764   0.00499  -0.0527   0.0242   1.0000 121.7452 261.0000
   7.000   1.0707   0.02020   0.00641  -0.0510   0.0180   1.0000 123.7070 261.0000
   7.500   1.1123   0.02326   0.00817  -0.0490   0.0148   1.0000 124.8530 261.0000
   8.000   1.1514   0.02765   0.01107  -0.0464   0.0134   1.0000 125.3807 261.0000
   8.500   1.1878   0.03203   0.01409  -0.0443   0.0120   1.0000 125.9412 261.0000
