  
       XFOIL         Version 6.99
  
 Calculated polar for: 20120105-60T85_0.65+2                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.274 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.2004   0.00658   0.00153  -0.0567   0.9896   1.0000   9.0120 261.0000
  -0.500   0.2869   0.00653   0.00143  -0.0630   0.9676   1.0000  15.3168 261.0000
   0.000   0.3594   0.00642   0.00127  -0.0657   0.9325   1.0000  21.9128 261.0000
   0.500   0.4185   0.00639   0.00108  -0.0652   0.8730   1.0000  30.1305 261.0000
   1.000   0.4697   0.00664   0.00093  -0.0630   0.7793   1.0000  40.2432 261.0000
   1.500   0.5188   0.00728   0.00090  -0.0608   0.6597   1.0000  53.9019 261.0000
   2.000   0.5690   0.00804   0.00100  -0.0594   0.5510   1.0000  63.0176 261.0000
   2.500   0.6206   0.00878   0.00117  -0.0585   0.4632   1.0000  70.2837 261.0000
   3.000   0.6729   0.00949   0.00138  -0.0578   0.3919   1.0000  76.2936 261.0000
   3.500   0.7255   0.01019   0.00162  -0.0572   0.3313   1.0000  81.5949 261.0000
   4.000   0.7779   0.01093   0.00188  -0.0566   0.2751   1.0000  86.7845 261.0000
   4.500   0.8300   0.01173   0.00218  -0.0561   0.2198   1.0000  92.2877 261.0000
   5.000   0.8814   0.01267   0.00252  -0.0555   0.1609   1.0000  98.8158 261.0000
   5.500   0.9314   0.01394   0.00303  -0.0548   0.0992   1.0000 106.9627 261.0000
   6.000   0.9784   0.01605   0.00404  -0.0536   0.0447   1.0000 116.5917 261.0000
   6.500   1.0234   0.01847   0.00529  -0.0520   0.0274   1.0000 120.8360 261.0000
   7.000   1.0664   0.02125   0.00679  -0.0501   0.0206   1.0000 122.8628 261.0000
   7.500   1.1079   0.02462   0.00877  -0.0481   0.0167   1.0000 124.1607 261.0000
   8.000   1.1484   0.02880   0.01154  -0.0457   0.0150   1.0000 124.7812 261.0000
   8.500   1.1808   0.03493   0.01603  -0.0430   0.0142   1.0000 125.0734 261.0000
   9.000   1.1947   0.04249   0.02300  -0.0391   0.0135   1.0000 125.3735 261.0000
   9.500   1.1870   0.05181   0.03139  -0.0355   0.0139   1.0000 125.1898 261.0000
  10.000   1.1668   0.05985   0.03852  -0.0325   0.0142   1.0000 125.0679 261.0000
