  
       XFOIL         Version 6.99
  
 Calculated polar for: 20120105-60T85_0.65+2                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.392 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.2398   0.00530   0.00107  -0.0642   0.9662   1.0000  15.6342 261.0000
  -0.500   0.3070   0.00523   0.00091  -0.0660   0.9335   1.0000  21.7441 261.0000
   0.000   0.3637   0.00525   0.00076  -0.0652   0.8782   1.0000  29.4866 261.0000
   0.500   0.4151   0.00552   0.00064  -0.0634   0.7927   1.0000  38.9178 261.0000
   1.000   0.4652   0.00608   0.00061  -0.0615   0.6792   1.0000  52.2302 261.0000
   1.500   0.5165   0.00675   0.00069  -0.0604   0.5701   1.0000  61.4283 261.0000
   2.000   0.5689   0.00739   0.00081  -0.0596   0.4817   1.0000  68.7424 261.0000
   2.500   0.6220   0.00801   0.00096  -0.0591   0.4087   1.0000  74.8580 261.0000
   3.000   0.6753   0.00860   0.00114  -0.0586   0.3485   1.0000  80.0664 261.0000
   3.500   0.7286   0.00922   0.00134  -0.0582   0.2930   1.0000  85.0960 261.0000
   4.000   0.7817   0.00987   0.00157  -0.0578   0.2424   1.0000  89.9741 261.0000
   4.500   0.8344   0.01061   0.00183  -0.0573   0.1884   1.0000  95.6558 261.0000
   5.000   0.8862   0.01150   0.00217  -0.0568   0.1336   1.0000 102.2052 261.0000
   5.500   0.9368   0.01267   0.00266  -0.0561   0.0778   1.0000 110.3294 261.0000
   6.000   0.9849   0.01450   0.00356  -0.0551   0.0333   1.0000 119.2758 261.0000
   6.500   1.0317   0.01653   0.00463  -0.0538   0.0202   1.0000 122.9689 261.0000
   7.000   1.0772   0.01866   0.00584  -0.0523   0.0147   1.0000 124.8880 261.0000
   7.500   1.1194   0.02142   0.00744  -0.0504   0.0122   1.0000 125.8631 261.0000
   8.000   1.1316   0.01905   0.00764  -0.0444   0.0109   1.0000 126.4127 261.0000
   8.500   1.1646   0.02337   0.01007  -0.0421   0.0095   1.0000 127.0309 261.0000
   9.000   1.1854   0.02970   0.01439  -0.0382   0.0092   1.0000 127.2004 261.0000
   9.500   1.1834   0.03832   0.02039  -0.0334   0.0092   1.0000 127.2012 261.0000
  10.000   1.1574   0.04660   0.02630  -0.0279   0.0093   1.0000 127.1400 261.0000
