  
       XFOIL         Version 6.99
  
 Calculated polar for: 20120105-60T85_0.65+2                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.332 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.2256   0.00588   0.00129  -0.0616   0.9776   1.0000  12.8686 261.0000
  -0.500   0.3007   0.00579   0.00113  -0.0652   0.9510   1.0000  18.7219 261.0000
   0.000   0.3637   0.00573   0.00097  -0.0658   0.9065   1.0000  25.7816 261.0000
   0.500   0.4172   0.00584   0.00082  -0.0642   0.8334   1.0000  34.6756 261.0000
   1.000   0.4672   0.00629   0.00073  -0.0621   0.7262   1.0000  45.2167 261.0000
   1.500   0.5172   0.00698   0.00077  -0.0605   0.6109   1.0000  58.0347 261.0000
   2.000   0.5687   0.00768   0.00089  -0.0595   0.5126   1.0000  66.1896 261.0000
   2.500   0.6212   0.00835   0.00105  -0.0588   0.4333   1.0000  72.7825 261.0000
   3.000   0.6741   0.00899   0.00124  -0.0582   0.3679   1.0000  78.3638 261.0000
   3.500   0.7272   0.00964   0.00145  -0.0577   0.3103   1.0000  83.4955 261.0000
   4.000   0.7800   0.01033   0.00170  -0.0573   0.2574   1.0000  88.4938 261.0000
   4.500   0.8323   0.01111   0.00197  -0.0567   0.2028   1.0000  94.0851 261.0000
   5.000   0.8841   0.01200   0.00231  -0.0562   0.1460   1.0000 100.6269 261.0000
   5.500   0.9344   0.01322   0.00281  -0.0555   0.0871   1.0000 108.8145 261.0000
   6.000   0.9818   0.01520   0.00376  -0.0544   0.0382   1.0000 118.0746 261.0000
   6.500   1.0279   0.01740   0.00492  -0.0530   0.0231   1.0000 122.0600 261.0000
   7.000   1.0713   0.01999   0.00634  -0.0513   0.0171   1.0000 124.0129 261.0000
   7.500   1.1132   0.02301   0.00810  -0.0492   0.0142   1.0000 125.0972 261.0000
   8.000   1.1539   0.02676   0.01055  -0.0469   0.0127   1.0000 125.6807 261.0000
   8.500   1.1883   0.03151   0.01409  -0.0444   0.0113   1.0000 126.2378 261.0000
   9.000   1.2089   0.03847   0.01997  -0.0408   0.0109   1.0000 126.4236 261.0000
   9.500   1.2057   0.04761   0.02809  -0.0368   0.0112   1.0000 126.2814 261.0000
  10.000   1.1827   0.05594   0.03567  -0.0332   0.0116   1.0000 126.1484 261.0000
