  
       XFOIL         Version 6.99
  
 Calculated polar for: 20120105-60T85_0.65+2                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.077 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1464   0.01176   0.00225  -0.0464   1.0000   1.0000   1.0000 261.0000
  -0.500   0.1992   0.01206   0.00243  -0.0466   1.0000   1.0000   1.0000 261.0000
   0.000   0.2509   0.01248   0.00278  -0.0469   1.0000   1.0000   1.0000 261.0000
   0.500   0.3009   0.01310   0.00338  -0.0473   1.0000   1.0000   1.0000 261.0000
   1.000   0.3570   0.01406   0.00437  -0.0500   0.9954   1.0000   6.2900 261.0000
   1.500   0.4934   0.01416   0.00466  -0.0654   0.9297   1.0000  22.3622 261.0000
   2.000   0.5758   0.01366   0.00413  -0.0670   0.8369   1.0000  34.2952 261.0000
   2.500   0.6281   0.01387   0.00378  -0.0626   0.7175   1.0000  45.9948 261.0000
   3.000   0.6753   0.01492   0.00398  -0.0588   0.6031   1.0000  58.6859 261.0000
   3.500   0.7233   0.01627   0.00451  -0.0562   0.5097   1.0000  66.4270 261.0000
   4.000   0.7718   0.01777   0.00519  -0.0541   0.4310   1.0000  72.9730 261.0000
   4.500   0.8201   0.01934   0.00603  -0.0523   0.3577   1.0000  79.2559 261.0000
   5.000   0.8674   0.02104   0.00691  -0.0504   0.2859   1.0000  85.7592 261.0000
   5.500   0.9127   0.02302   0.00782  -0.0485   0.2114   1.0000  93.1641 261.0000
   6.000   0.9554   0.02573   0.00903  -0.0463   0.1365   1.0000 101.8309 261.0000
   6.500   0.9994   0.02995   0.01139  -0.0441   0.0905   1.0000 108.2897 261.0000
   7.000   1.0438   0.03527   0.01502  -0.0419   0.0695   1.0000 111.7616 261.0000
   7.500   1.0803   0.04260   0.02121  -0.0393   0.0605   1.0000 113.3896 261.0000
   8.000   1.0987   0.05264   0.03084  -0.0364   0.0591   1.0000 113.6565 261.0000
   8.500   1.0909   0.06479   0.04307  -0.0349   0.0610   1.0000 113.3014 261.0000
   9.000   1.0757   0.07589   0.05369  -0.0350   0.0624   1.0000 113.0358 261.0000
   9.500   0.9896   0.09788   0.07864  -0.0522   0.0722   1.0000 111.2836 261.0000
  10.000   0.9164   0.13533   0.12104  -0.0830   0.1628   1.0000  98.5922 261.0000
