  
       XFOIL         Version 6.99
  
 Calculated polar for: 20120105-60T85_0.65+2                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.044 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1320   0.01530   0.00268  -0.0440   1.0000   1.0000   1.0000 261.0000
  -0.500   0.1834   0.01560   0.00282  -0.0440   1.0000   1.0000   1.0000 261.0000
   0.000   0.2340   0.01602   0.00315  -0.0440   1.0000   1.0000   1.0000 261.0000
   0.500   0.2833   0.01661   0.00370  -0.0443   1.0000   1.0000   1.0000 261.0000
   1.000   0.3303   0.01748   0.00457  -0.0448   1.0000   1.0000   1.0000 261.0000
   1.500   0.3731   0.01889   0.00603  -0.0462   1.0000   1.0000   1.0000 261.0000
   2.000   0.4692   0.02130   0.00864  -0.0597   0.9637   1.0000  16.1838 261.0000
   2.500   0.6255   0.02103   0.00871  -0.0745   0.8411   1.0000  33.8250 261.0000
   3.000   0.6879   0.02096   0.00830  -0.0693   0.7302   1.0000  44.8527 261.0000
   3.500   0.7340   0.02208   0.00876  -0.0633   0.6285   1.0000  56.5502 261.0000
   4.000   0.7807   0.02387   0.00977  -0.0588   0.5380   1.0000  64.0858 261.0000
   4.500   0.8269   0.02611   0.01119  -0.0550   0.4545   1.0000  71.0036 261.0000
   5.000   0.8720   0.02875   0.01302  -0.0516   0.3735   1.0000  77.8727 261.0000
   5.500   0.9159   0.03174   0.01490  -0.0481   0.2936   1.0000  85.0412 261.0000
   6.000   0.9570   0.03556   0.01749  -0.0447   0.2165   1.0000  92.6235 261.0000
   6.500   0.9975   0.04066   0.02094  -0.0416   0.1604   1.0000  98.8674 261.0000
   7.000   1.0306   0.04845   0.02782  -0.0392   0.1325   1.0000 102.3378 261.0000
   7.500   1.0537   0.05785   0.03636  -0.0374   0.1194   1.0000 104.0814 261.0000
   8.000   1.0480   0.07072   0.04952  -0.0381   0.1189   1.0000 104.1505 261.0000
   8.500   1.0168   0.08583   0.06523  -0.0433   0.1268   1.0000 103.0913 261.0000
