  
       XFOIL         Version 6.99
  
 Calculated polar for: 20120105-60T85_0.65+2                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.363 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.2341   0.00556   0.00117  -0.0632   0.9717   1.0000  14.3658 261.0000
  -0.500   0.3047   0.00547   0.00101  -0.0657   0.9420   1.0000  20.3337 261.0000
   0.000   0.3640   0.00545   0.00085  -0.0656   0.8920   1.0000  27.7348 261.0000
   0.500   0.4161   0.00565   0.00072  -0.0637   0.8120   1.0000  36.9480 261.0000
   1.000   0.4661   0.00616   0.00066  -0.0618   0.6991   1.0000  50.0974 261.0000
   1.500   0.5167   0.00685   0.00072  -0.0604   0.5886   1.0000  59.8955 261.0000
   2.000   0.5688   0.00752   0.00084  -0.0596   0.4956   1.0000  67.5915 261.0000
   2.500   0.6216   0.00816   0.00100  -0.0590   0.4198   1.0000  73.9165 261.0000
   3.000   0.6748   0.00877   0.00118  -0.0585   0.3572   1.0000  79.2949 261.0000
   3.500   0.7280   0.00940   0.00139  -0.0580   0.3008   1.0000  84.3702 261.0000
   4.000   0.7810   0.01007   0.00162  -0.0575   0.2493   1.0000  89.2889 261.0000
   4.500   0.8334   0.01083   0.00189  -0.0571   0.1950   1.0000  94.9310 261.0000
   5.000   0.8853   0.01172   0.00223  -0.0565   0.1392   1.0000 101.4872 261.0000
   5.500   0.9357   0.01292   0.00273  -0.0559   0.0819   1.0000 109.6466 261.0000
   6.000   0.9836   0.01479   0.00364  -0.0548   0.0353   1.0000 118.7632 261.0000
   6.500   1.0305   0.01684   0.00473  -0.0534   0.0214   1.0000 122.5948 261.0000
   7.000   1.0752   0.01915   0.00603  -0.0519   0.0157   1.0000 124.5427 261.0000
   7.500   1.1169   0.02212   0.00776  -0.0498   0.0131   1.0000 125.5285 261.0000
   8.000   1.1556   0.02606   0.01016  -0.0475   0.0117   1.0000 126.0763 261.0000
   8.500   1.1940   0.02955   0.01283  -0.0453   0.0102   1.0000 126.7488 261.0000
   9.000   1.2206   0.03571   0.01729  -0.0426   0.0096   1.0000 126.9910 261.0000
   9.500   1.2301   0.04355   0.02381  -0.0389   0.0096   1.0000 127.0049 261.0000
