  
       XFOIL         Version 6.99
  
 Calculated polar for: 20120105-60T85_0.65+2                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.327 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.2238   0.00593   0.00130  -0.0613   0.9782   1.0000  12.6930 261.0000
  -0.500   0.2999   0.00584   0.00115  -0.0651   0.9522   1.0000  18.4892 261.0000
   0.000   0.3635   0.00577   0.00099  -0.0658   0.9085   1.0000  25.5041 261.0000
   0.500   0.4173   0.00588   0.00083  -0.0643   0.8365   1.0000  34.3395 261.0000
   1.000   0.4673   0.00631   0.00074  -0.0622   0.7301   1.0000  44.8695 261.0000
   1.500   0.5173   0.00700   0.00078  -0.0605   0.6141   1.0000  57.7631 261.0000
   2.000   0.5687   0.00771   0.00089  -0.0595   0.5152   1.0000  65.9710 261.0000
   2.500   0.6212   0.00838   0.00106  -0.0588   0.4353   1.0000  72.6101 261.0000
   3.000   0.6740   0.00903   0.00125  -0.0582   0.3696   1.0000  78.2114 261.0000
   3.500   0.7270   0.00968   0.00146  -0.0577   0.3118   1.0000  83.3560 261.0000
   4.000   0.7799   0.01037   0.00171  -0.0572   0.2587   1.0000  88.3682 261.0000
   4.500   0.8322   0.01115   0.00198  -0.0567   0.2039   1.0000  93.9601 261.0000
   5.000   0.8839   0.01205   0.00232  -0.0562   0.1471   1.0000 100.4955 261.0000
   5.500   0.9342   0.01327   0.00282  -0.0555   0.0879   1.0000 108.6936 261.0000
   6.000   0.9816   0.01526   0.00378  -0.0544   0.0386   1.0000 117.9666 261.0000
   6.500   1.0275   0.01748   0.00494  -0.0530   0.0234   1.0000 121.9824 261.0000
   7.000   1.0714   0.01997   0.00632  -0.0513   0.0173   1.0000 123.9439 261.0000
   7.500   1.1125   0.02317   0.00815  -0.0492   0.0143   1.0000 125.0408 261.0000
   8.000   1.1532   0.02700   0.01071  -0.0467   0.0129   1.0000 125.6101 261.0000
   8.500   1.1879   0.03170   0.01413  -0.0443   0.0115   1.0000 126.1615 261.0000
   9.000   1.2083   0.03866   0.02008  -0.0407   0.0111   1.0000 126.3595 261.0000
   9.500   1.2062   0.04760   0.02798  -0.0368   0.0113   1.0000 126.2381 261.0000
  10.000   1.1851   0.05587   0.03543  -0.0332   0.0116   1.0000 126.1155 261.0000
