  
       XFOIL         Version 6.99
  
 Calculated polar for: 20120105-60T85_0.65+2                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.374 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.2368   0.00545   0.00112  -0.0637   0.9697   1.0000  14.8457 261.0000
  -0.500   0.3059   0.00537   0.00097  -0.0659   0.9388   1.0000  20.8786 261.0000
   0.000   0.3639   0.00537   0.00081  -0.0654   0.8865   1.0000  28.4388 261.0000
   0.500   0.4157   0.00559   0.00069  -0.0636   0.8043   1.0000  37.7477 261.0000
   1.000   0.4656   0.00614   0.00064  -0.0617   0.6915   1.0000  51.1769 261.0000
   1.500   0.5166   0.00681   0.00071  -0.0604   0.5810   1.0000  60.5283 261.0000
   2.000   0.5688   0.00747   0.00083  -0.0596   0.4901   1.0000  68.0486 261.0000
   2.500   0.6218   0.00810   0.00098  -0.0590   0.4153   1.0000  74.3006 261.0000
   3.000   0.6750   0.00870   0.00116  -0.0585   0.3535   1.0000  79.6242 261.0000
   3.500   0.7283   0.00932   0.00137  -0.0581   0.2974   1.0000  84.6830 261.0000
   4.000   0.7813   0.00998   0.00160  -0.0576   0.2464   1.0000  89.5807 261.0000
   4.500   0.8338   0.01074   0.00187  -0.0572   0.1924   1.0000  95.2147 261.0000
   5.000   0.8857   0.01163   0.00220  -0.0566   0.1368   1.0000 101.7832 261.0000
   5.500   0.9361   0.01282   0.00270  -0.0560   0.0803   1.0000 109.9114 261.0000
   6.000   0.9840   0.01469   0.00362  -0.0549   0.0346   1.0000 118.9478 261.0000
   6.500   1.0312   0.01667   0.00466  -0.0536   0.0209   1.0000 122.7530 261.0000
   7.000   1.0762   0.01891   0.00594  -0.0521   0.0152   1.0000 124.6954 261.0000
   7.500   1.1181   0.02180   0.00762  -0.0500   0.0127   1.0000 125.6733 261.0000
   8.000   1.1570   0.02565   0.01003  -0.0476   0.0114   1.0000 126.2139 261.0000
   8.500   1.1954   0.02900   0.01241  -0.0457   0.0098   1.0000 126.8955 261.0000
