  
       XFOIL         Version 6.99
  
 Calculated polar for: 20120105-60T85_0.65+2                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.178 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1682   0.00804   0.00179  -0.0504   1.0000   1.0000   1.0000 261.0000
  -0.500   0.2219   0.00834   0.00201  -0.0507   1.0000   1.0000   1.0000 261.0000
   0.000   0.3201   0.00845   0.00211  -0.0596   0.9742   1.0000  13.7401 261.0000
   0.500   0.4057   0.00830   0.00196  -0.0650   0.9364   1.0000  21.2668 261.0000
   1.000   0.4715   0.00816   0.00171  -0.0654   0.8730   1.0000  30.1248 261.0000
   1.500   0.5239   0.00833   0.00148  -0.0629   0.7720   1.0000  40.9516 261.0000
   2.000   0.5719   0.00902   0.00143  -0.0601   0.6474   1.0000  54.9489 261.0000
   2.500   0.6208   0.00991   0.00158  -0.0583   0.5383   1.0000  64.0619 261.0000
   3.000   0.6712   0.01082   0.00183  -0.0570   0.4524   1.0000  71.1781 261.0000
   3.500   0.7223   0.01170   0.00214  -0.0561   0.3819   1.0000  77.1497 261.0000
   4.000   0.7736   0.01259   0.00249  -0.0552   0.3196   1.0000  82.6512 261.0000
   4.500   0.8245   0.01354   0.00287  -0.0544   0.2604   1.0000  88.2044 261.0000
   5.000   0.8749   0.01458   0.00329  -0.0536   0.1977   1.0000  94.6325 261.0000
   5.500   0.9240   0.01595   0.00382  -0.0528   0.1299   1.0000 102.6867 261.0000
   6.000   0.9693   0.01838   0.00495  -0.0514   0.0653   1.0000 112.5023 261.0000
   6.500   1.0124   0.02138   0.00647  -0.0495   0.0403   1.0000 117.5943 261.0000
   7.000   1.0547   0.02492   0.00828  -0.0475   0.0304   1.0000 120.0256 261.0000
   7.500   1.0981   0.02940   0.01122  -0.0452   0.0257   1.0000 121.3239 261.0000
   8.000   1.1358   0.03476   0.01523  -0.0427   0.0225   1.0000 122.2647 261.0000
   8.500   1.1580   0.04314   0.02249  -0.0392   0.0225   1.0000 122.2622 261.0000
   9.000   1.1663   0.05256   0.03066  -0.0361   0.0235   1.0000 121.9390 261.0000
